type;fixed_acidity;volatile_acidity;citric_acid;residual_sugar;chlorides;free_sulfur_dioxide;total_sulfur_dioxide;density;pH;sulphates;alcohol;quality;rel_err_fixed_acidity;rel_err_volatile_acidity;rel_err_citric_acid;rel_err_residual_sugar;rel_err_chlorides;rel_err_free_sulfur_dioxide;rel_err_total_sulfur_dioxide;rel_err_density;rel_err_pH;rel_err_sulphates;rel_err_alcohol;rel_err_quality;rel_err;rnum
red;7.1000000000;0.5900000000;0.0100000000;2.3000000000;0.0800000000;27.0000000000;43.0000000000;0.9955000000;3.4200000000;0.5800000000;10.7000000000;6;0.369418;0.737393;0.968628;0.577513;0.427144;0.115243;0.628331;0.000806;0.062662;0.091971;0.019744;0;3.998853;176
red;7.1000000000;0.5900000000;0.0100000000;2.3000000000;0.0800000000;27.0000000000;43.0000000000;0.9955000000;3.4200000000;0.5800000000;10.7000000000;6;0.369418;0.737393;0.968628;0.577513;0.427144;0.115243;0.628331;0.000806;0.062662;0.091971;0.019744;0;3.998853;177
red;7.6000000000;0.7900000000;0.2100000000;2.3000000000;0.0870000000;21.0000000000;68.0000000000;0.9955000000;3.1200000000;0.4400000000;9.2000000000;5;1.199171;1.326340;0.341192;0.577513;0.552019;0.311855;0.412245;0.000806;0.030553;0.171608;0.123210;0;5.046512;411
white;7.2000000000;0.3100000000;0.3500000000;7.2000000000;0.0460000000;45.0000000000;178.0000000000;0.9955000000;3.1400000000;0.5300000000;9.7000000000;5;0.055700;0.087132;0.098013;0.322567;0.179392;0.474594;0.538534;0.000806;0.024339;0.002164;0.075558;0;1.858799;61
white;7.2000000000;0.3100000000;0.3500000000;7.2000000000;0.0460000000;45.0000000000;178.0000000000;0.9955000000;3.1400000000;0.5300000000;9.7000000000;5;0.055700;0.087132;0.098013;0.322567;0.179392;0.474594;0.538534;0.000806;0.024339;0.002164;0.075558;0;1.858799;62
white;6.8000000000;0.3400000000;0.4400000000;6.6000000000;0.0520000000;28.0000000000;156.0000000000;0.9955000000;3.1400000000;0.4100000000;9.6000000000;5;1.310572;0.001209;0.380359;0.212353;0.072356;0.082474;0.348378;0.000806;0.024339;0.228089;0.085089;0;2.746024;497
red;6.7000000000;0.4800000000;0.0800000000;2.1000000000;0.0640000000;18.0000000000;34.0000000000;0.9955200000;3.3300000000;0.6400000000;9.7000000000;5;1.624290;0.413472;0.749025;0.614251;0.141715;0.410162;0.706122;0.000826;0.034697;0.204933;0.075558;0;4.975051;393
red;6.8000000000;0.4700000000;0.0800000000;2.2000000000;0.0640000000;18.0000000000;38.0000000000;0.9955300000;3.3000000000;0.6500000000;9.6000000000;6;1.310572;0.384025;0.749025;0.595882;0.141715;0.410162;0.671548;0.000836;0.025375;0.223760;0.085089;0;4.597989;280
red;6.5000000000;0.4000000000;0.1000000000;2.0000000000;0.0760000000;30.0000000000;47.0000000000;0.9955400000;3.3600000000;0.4800000000;9.4000000000;6;2.251726;0.177893;0.686281;0.632620;0.355786;0.016937;0.593757;0.000846;0.044019;0.096299;0.104149;0;4.960313;386
white;7.3000000000;0.3400000000;0.3000000000;9.4000000000;0.0570000000;34.0000000000;178.0000000000;0.9955400000;3.1500000000;0.4400000000;10.4000000000;6;0.258017;0.001209;0.058845;0.726684;0.016840;0.114138;0.538534;0.000846;0.021232;0.171608;0.008846;0;1.916799;74
red;7.0000000000;0.3600000000;0.2100000000;2.4000000000;0.0860000000;24.0000000000;69.0000000000;0.9955600000;3.4000000000;0.5300000000;10.1000000000;6;0.683136;0.060104;0.341192;0.559144;0.534179;0.213549;0.403601;0.000866;0.056447;0.002164;0.037437;0;2.891819;41
white;7.0000000000;0.2200000000;0.2900000000;8.9000000000;0.0500000000;24.0000000000;90.0000000000;0.9955600000;3.2900000000;0.4600000000;9.8000000000;6;0.683136;0.352158;0.090217;0.634839;0.108034;0.213549;0.222089;0.000866;0.022268;0.133954;0.066028;0;2.527138;344
red;7.5000000000;0.5700000000;0.0200000000;2.6000000000;0.0770000000;11.0000000000;35.0000000000;0.9955700000;3.3600000000;0.6200000000;10.8000000000;6;0.885453;0.678498;0.937256;0.522406;0.373626;0.639543;0.697479;0.000876;0.044019;0.167279;0.029274;0;4.975709;394
red;7.5000000000;0.5700000000;0.0200000000;2.6000000000;0.0770000000;11.0000000000;35.0000000000;0.9955700000;3.3600000000;0.6200000000;10.8000000000;6;0.885453;0.678498;0.937256;0.522406;0.373626;0.639543;0.697479;0.000876;0.044019;0.167279;0.029274;0;4.975709;395
red;7.0000000000;0.3600000000;0.2100000000;2.3000000000;0.0860000000;20.0000000000;65.0000000000;0.9955800000;3.4000000000;0.5400000000;10.1000000000;6;0.683136;0.060104;0.341192;0.577513;0.534179;0.344624;0.438175;0.000887;0.056447;0.016662;0.037437;0;3.090356;57
red;7.4000000000;0.4100000000;0.2400000000;1.8000000000;0.0660000000;18.0000000000;47.0000000000;0.9956000000;3.3700000000;0.6200000000;10.4000000000;5;0.571735;0.207341;0.247076;0.669358;0.177393;0.410162;0.593757;0.000907;0.047126;0.167279;0.008846;0;3.100980;58
red;7.1000000000;0.4600000000;0.2000000000;1.9000000000;0.0770000000;28.0000000000;54.0000000000;0.9956000000;3.3700000000;0.6400000000;10.4000000000;6;0.369418;0.354577;0.372563;0.650989;0.373626;0.082474;0.533253;0.000907;0.047126;0.204933;0.008846;0;2.998712;48
red;7.1000000000;0.4600000000;0.2000000000;1.9000000000;0.0770000000;28.0000000000;54.0000000000;0.9956000000;3.3700000000;0.6400000000;10.4000000000;6;0.369418;0.354577;0.372563;0.650989;0.373626;0.082474;0.533253;0.000907;0.047126;0.204933;0.008846;0;2.998712;49
red;7.0000000000;0.5800000000;0.1200000000;1.9000000000;0.0910000000;34.0000000000;124.0000000000;0.9956000000;3.4400000000;0.4800000000;10.5000000000;5;0.683136;0.707945;0.623538;0.650989;0.623376;0.114138;0.071788;0.000907;0.068876;0.096299;0.000683;0;3.641675;129
red;6.8000000000;0.6400000000;0.1000000000;2.1000000000;0.0850000000;18.0000000000;101.0000000000;0.9956000000;3.3400000000;0.5200000000;10.2000000000;5;1.310572;0.884630;0.686281;0.614251;0.516340;0.410162;0.127011;0.000907;0.037804;0.020991;0.027907;0;4.636856;290
red;7.3000000000;0.5500000000;0.0300000000;1.6000000000;0.0720000000;17.0000000000;42.0000000000;0.9956000000;3.3700000000;0.4800000000;9.0000000000;4;0.258017;0.619603;0.905884;0.706096;0.284429;0.442930;0.636974;0.000907;0.047126;0.096299;0.142271;0;4.140536;200
red;7.7000000000;0.6400000000;0.2100000000;2.2000000000;0.0770000000;32.0000000000;133.0000000000;0.9956000000;3.2700000000;0.4500000000;9.9000000000;5;1.512889;0.884630;0.341192;0.595882;0.373626;0.048600;0.149579;0.000907;0.016054;0.152781;0.056498;0;4.132638;198
red;7.2000000000;0.6700000000;0.0000000000;2.2000000000;0.0680000000;10.0000000000;24.0000000000;0.9956000000;3.4200000000;0.7200000000;11.1000000000;6;0.055700;0.972972;1.000000;0.595882;0.213072;0.672312;0.792557;0.000907;0.062662;0.355550;0.057865;0;4.779479;336
white;7.1000000000;0.2100000000;0.2700000000;8.6000000000;0.0560000000;26.0000000000;111.0000000000;0.9956000000;2.9500000000;0.5200000000;9.5000000000;5;0.369418;0.381605;0.152961;0.579733;0.000999;0.148012;0.040576;0.000907;0.083376;0.020991;0.094619;0;1.873197;63
white;7.1000000000;0.2100000000;0.2700000000;8.6000000000;0.0560000000;26.0000000000;111.0000000000;0.9956000000;2.9500000000;0.5200000000;9.5000000000;5;0.369418;0.381605;0.152961;0.579733;0.000999;0.148012;0.040576;0.000907;0.083376;0.020991;0.094619;0;1.873197;64
white;6.8000000000;0.1500000000;0.3300000000;4.7000000000;0.0590000000;31.0000000000;118.0000000000;0.9956000000;3.4300000000;0.3900000000;9.0000000000;7;1.310572;0.558289;0.035269;0.136657;0.052518;0.015831;0.019927;0.000907;0.065769;0.265743;0.142271;0;2.603753;404
white;7.1000000000;0.4700000000;0.2400000000;6.0000000000;0.0440000000;11.0000000000;77.0000000000;0.9956000000;3.2100000000;0.5600000000;9.7000000000;5;0.369418;0.384025;0.247076;0.102139;0.215070;0.639543;0.334454;0.000907;0.002588;0.054316;0.075558;0;2.425094;284
white;7.2000000000;0.2300000000;0.3200000000;8.5000000000;0.0580000000;47.0000000000;186.0000000000;0.9956000000;3.1900000000;0.4000000000;9.9000000000;6;0.055700;0.322711;0.003897;0.561364;0.034679;0.540131;0.607682;0.000907;0.008803;0.246916;0.056498;0;2.439288;292
white;7.2000000000;0.2300000000;0.3200000000;8.5000000000;0.0580000000;47.0000000000;186.0000000000;0.9956000000;3.1900000000;0.4000000000;9.9000000000;6;0.055700;0.322711;0.003897;0.561364;0.034679;0.540131;0.607682;0.000907;0.008803;0.246916;0.056498;0;2.439288;293
white;7.6000000000;0.3000000000;0.2500000000;4.3000000000;0.0540000000;22.0000000000;111.0000000000;0.9956000000;3.1200000000;0.4900000000;9.2000000000;5;1.199171;0.116579;0.215704;0.210133;0.036677;0.279087;0.040576;0.000907;0.030553;0.077472;0.123210;0;2.330069;235
white;7.0000000000;0.3400000000;0.3900000000;6.9000000000;0.0660000000;43.0000000000;162.0000000000;0.9956100000;3.1100000000;0.5300000000;9.5000000000;5;0.683136;0.001209;0.223500;0.267460;0.177393;0.409056;0.400239;0.000917;0.033660;0.002164;0.094619;0;2.293353;216
red;7.4000000000;0.5800000000;0.0000000000;2.0000000000;0.0640000000;7.0000000000;11.0000000000;0.9956200000;3.4500000000;0.5800000000;11.3000000000;6;0.571735;0.707945;1.000000;0.632620;0.141715;0.770618;0.904922;0.000927;0.071983;0.091971;0.076926;0;4.971362;390
red;7.3000000000;0.4900000000;0.1000000000;2.6000000000;0.0680000000;4.0000000000;14.0000000000;0.9956200000;3.3000000000;0.4700000000;10.5000000000;5;0.258017;0.442919;0.686281;0.522406;0.213072;0.868924;0.878991;0.000927;0.025375;0.115126;0.000683;0;4.012721;180
red;7.2000000000;0.5700000000;0.0500000000;2.3000000000;0.0810000000;16.0000000000;36.0000000000;0.9956400000;3.3800000000;0.6000000000;10.3000000000;6;0.055700;0.678498;0.843140;0.577513;0.444983;0.475699;0.688835;0.000947;0.050233;0.129625;0.018376;0;3.963549;169
red;7.2000000000;0.5700000000;0.0500000000;2.3000000000;0.0810000000;16.0000000000;36.0000000000;0.9956400000;3.3800000000;0.6000000000;10.3000000000;6;0.055700;0.678498;0.843140;0.577513;0.444983;0.475699;0.688835;0.000947;0.050233;0.129625;0.018376;0;3.963549;170
red;7.7000000000;0.5800000000;0.1000000000;1.8000000000;0.1020000000;28.0000000000;109.0000000000;0.9956500000;3.0800000000;0.4900000000;9.8000000000;6;1.512889;0.707945;0.686281;0.669358;0.819608;0.082474;0.057863;0.000957;0.042982;0.077472;0.066028;0;4.723857;316
red;7.3000000000;0.6700000000;0.0200000000;2.2000000000;0.0720000000;31.0000000000;92.0000000000;0.9956600000;3.3200000000;0.6800000000;11.0666666700;6;0.258017;0.972972;0.937256;0.595882;0.284429;0.015831;0.204802;0.000967;0.031590;0.280241;0.054688;0;3.636675;127
red;7.3000000000;0.6700000000;0.0200000000;2.2000000000;0.0720000000;31.0000000000;92.0000000000;0.9956600000;3.3200000000;0.6800000000;11.1000000000;6;0.258017;0.972972;0.937256;0.595882;0.284429;0.015831;0.204802;0.000967;0.031590;0.280241;0.057865;0;3.639852;128
white;7.5000000000;0.2900000000;0.2400000000;9.9000000000;0.0580000000;25.0000000000;115.0000000000;0.9956700000;3.1500000000;0.4600000000;10.9000000000;5;0.885453;0.146027;0.247076;0.818529;0.034679;0.180780;0.006002;0.000977;0.021232;0.133954;0.038805;0;2.513514;330
white;7.2000000000;0.3200000000;0.4000000000;8.7000000000;0.0380000000;45.0000000000;154.0000000000;0.9956800000;3.2000000000;0.4700000000;10.4000000000;6;0.055700;0.057684;0.254872;0.598101;0.322106;0.474594;0.331091;0.000987;0.005696;0.115126;0.008846;0;2.224803;189
white;7.2000000000;0.3200000000;0.4000000000;8.7000000000;0.0380000000;45.0000000000;154.0000000000;0.9956800000;3.2000000000;0.4700000000;10.4000000000;6;0.055700;0.057684;0.254872;0.598101;0.322106;0.474594;0.331091;0.000987;0.005696;0.115126;0.008846;0;2.224803;190
red;7.2000000000;0.5800000000;0.0300000000;2.3000000000;0.0770000000;7.0000000000;28.0000000000;0.9956800000;3.3500000000;0.5200000000;10.0000000000;5;0.055700;0.707945;0.905884;0.577513;0.373626;0.770618;0.757983;0.000987;0.040911;0.020991;0.046967;0;4.259125;222
red;7.6000000000;0.4100000000;0.3300000000;2.5000000000;0.0780000000;6.0000000000;23.0000000000;0.9957000000;3.3000000000;0.5800000000;11.2000000000;5;1.199171;0.207341;0.035269;0.540775;0.391465;0.803387;0.801200;0.001007;0.025375;0.091971;0.067396;0;4.164357;202
red;7.5000000000;0.4900000000;0.1900000000;1.9000000000;0.0760000000;10.0000000000;44.0000000000;0.9957000000;3.3900000000;0.5400000000;9.7000000000;5;0.885453;0.442919;0.403935;0.650989;0.355786;0.672312;0.619688;0.001007;0.053340;0.016662;0.075558;0;4.177649;204
red;7.4000000000;0.5300000000;0.2600000000;2.0000000000;0.1010000000;16.0000000000;72.0000000000;0.9957000000;3.1500000000;0.5700000000;9.4000000000;5;0.571735;0.560709;0.184333;0.632620;0.801769;0.475699;0.377671;0.001007;0.021232;0.073143;0.104149;0;3.804067;149
red;6.6000000000;0.4400000000;0.1500000000;2.1000000000;0.0760000000;22.0000000000;53.0000000000;0.9957000000;3.3200000000;0.6200000000;9.3000000000;5;1.938008;0.295683;0.529422;0.614251;0.355786;0.279087;0.541896;0.001007;0.031590;0.167279;0.113680;0;4.867689;356
white;7.0000000000;0.3200000000;0.2400000000;6.2000000000;0.0480000000;31.0000000000;228.0000000000;0.9957000000;3.2300000000;0.6200000000;9.4000000000;6;0.683136;0.057684;0.247076;0.138877;0.143713;0.015831;0.970707;0.001007;0.003625;0.167279;0.104149;0;2.533084;347
white;7.0000000000;0.3200000000;0.2400000000;6.2000000000;0.0480000000;31.0000000000;228.0000000000;0.9957000000;3.2300000000;0.6200000000;9.4000000000;6;0.683136;0.057684;0.247076;0.138877;0.143713;0.015831;0.970707;0.001007;0.003625;0.167279;0.104149;0;2.533084;348
white;7.0000000000;0.1200000000;0.2800000000;6.3000000000;0.0570000000;17.0000000000;103.0000000000;0.9957000000;3.5000000000;0.4400000000;9.6000000000;5;0.683136;0.646631;0.121589;0.157246;0.016840;0.442930;0.109724;0.001007;0.087519;0.171608;0.085089;0;2.523319;341
white;7.7000000000;0.2900000000;0.2900000000;4.8000000000;0.0600000000;27.0000000000;156.0000000000;0.9957200000;3.4900000000;0.5900000000;10.3000000000;6;1.512889;0.146027;0.090217;0.118288;0.070358;0.115243;0.348378;0.001027;0.084412;0.110798;0.018376;0;2.616013;413
red;6.8000000000;0.6600000000;0.0700000000;1.6000000000;0.0700000000;16.0000000000;61.0000000000;0.9957200000;3.2900000000;0.6000000000;9.3000000000;5;1.310572;0.943524;0.780397;0.706096;0.248751;0.475699;0.472749;0.001027;0.022268;0.129625;0.113680;0;5.204388;443
red;6.7000000000;0.4100000000;0.4300000000;2.8000000000;0.0760000000;22.0000000000;54.0000000000;0.9957200000;3.4200000000;1.1600000000;10.6000000000;6;1.624290;0.207341;0.348987;0.485668;0.355786;0.279087;0.533253;0.001027;0.062662;1.183942;0.010214;0;5.092257;422
red;7.0000000000;0.6900000000;0.0700000000;2.5000000000;0.0910000000;15.0000000000;21.0000000000;0.9957200000;3.3800000000;0.6000000000;11.3000000000;6;0.683136;1.031866;0.780397;0.540775;0.623376;0.508468;0.818487;0.001027;0.050233;0.129625;0.076926;0;5.244316;458
red;7.0000000000;0.6900000000;0.0700000000;2.5000000000;0.0910000000;15.0000000000;21.0000000000;0.9957200000;3.3800000000;0.6000000000;11.3000000000;6;0.683136;1.031866;0.780397;0.540775;0.623376;0.508468;0.818487;0.001027;0.050233;0.129625;0.076926;0;5.244316;459
red;7.0000000000;0.6900000000;0.0700000000;2.5000000000;0.0910000000;15.0000000000;21.0000000000;0.9957200000;3.3800000000;0.6000000000;11.3000000000;6;0.683136;1.031866;0.780397;0.540775;0.623376;0.508468;0.818487;0.001027;0.050233;0.129625;0.076926;0;5.244316;460
red;7.2000000000;0.5300000000;0.1300000000;2.0000000000;0.0580000000;18.0000000000;22.0000000000;0.9957300000;3.2100000000;0.6800000000;9.9000000000;6;0.055700;0.560709;0.592166;0.632620;0.034679;0.410162;0.809844;0.001037;0.002588;0.280241;0.056498;0;3.436244;91
white;7.2000000000;0.2600000000;0.4000000000;6.3000000000;0.0470000000;52.0000000000;172.0000000000;0.9957300000;3.1800000000;0.5300000000;9.5000000000;6;0.055700;0.234369;0.254872;0.157246;0.161552;0.703975;0.486674;0.001037;0.011910;0.002164;0.094619;0;2.164118;166
white;7.3000000000;0.2300000000;0.3400000000;9.3000000000;0.0520000000;19.0000000000;86.0000000000;0.9957400000;3.0400000000;0.5600000000;10.0000000000;5;0.258017;0.322711;0.066641;0.708315;0.072356;0.377393;0.256662;0.001047;0.055411;0.054316;0.046967;0;2.219836;187
red;7.0000000000;0.5700000000;0.0200000000;2.0000000000;0.0720000000;17.0000000000;26.0000000000;0.9957500000;3.3600000000;0.6100000000;10.2000000000;5;0.683136;0.678498;0.937256;0.632620;0.284429;0.442930;0.775270;0.001057;0.044019;0.148452;0.027907;0;4.655574;296
red;7.2000000000;0.3400000000;0.2400000000;2.0000000000;0.0710000000;30.0000000000;52.0000000000;0.9957600000;3.4400000000;0.5800000000;10.1000000000;5;0.055700;0.001209;0.247076;0.632620;0.266590;0.016937;0.550540;0.001067;0.068876;0.091971;0.037437;0;1.970023;7
red;7.3000000000;0.3500000000;0.2400000000;2.0000000000;0.0670000000;28.0000000000;48.0000000000;0.9957600000;3.4300000000;0.5400000000;10.0000000000;4;0.258017;0.030657;0.247076;0.632620;0.195233;0.082474;0.585114;0.001067;0.065769;0.016662;0.046967;0;2.161656;12
red;7.3000000000;0.7400000000;0.0800000000;1.7000000000;0.0940000000;10.0000000000;45.0000000000;0.9957600000;3.2400000000;0.5000000000;9.8000000000;5;0.258017;1.179103;0.749025;0.687727;0.676894;0.672312;0.611044;0.001067;0.006732;0.058645;0.066028;0;4.966594;389
white;7.2000000000;0.3000000000;0.3000000000;8.7000000000;0.0220000000;14.0000000000;111.0000000000;0.9957600000;3.1100000000;0.6100000000;10.6000000000;5;0.055700;0.116579;0.058845;0.598101;0.607535;0.541237;0.040576;0.001067;0.033660;0.148452;0.010214;0;2.211966;185
white;7.7000000000;0.1800000000;0.3500000000;5.8000000000;0.0550000000;25.0000000000;144.0000000000;0.9957600000;3.2400000000;0.5400000000;10.2000000000;6;1.512889;0.469947;0.098013;0.065401;0.018838;0.180780;0.244657;0.001067;0.006732;0.016662;0.027907;0;2.642893;420
red;6.8000000000;0.9150000000;0.2900000000;4.8000000000;0.0700000000;15.0000000000;39.0000000000;0.9957700000;3.5300000000;0.5400000000;11.1000000000;5;1.310572;1.694431;0.090217;0.118288;0.248751;0.508468;0.662905;0.001078;0.096841;0.016662;0.057865;0;4.806078;345
red;6.2000000000;0.4600000000;0.2900000000;2.1000000000;0.0740000000;32.0000000000;98.0000000000;0.9957800000;3.3300000000;0.6200000000;9.8000000000;5;3.192881;0.354577;0.090217;0.614251;0.320108;0.048600;0.152941;0.001088;0.034697;0.167279;0.066028;0;5.042667;409
red;7.6000000000;0.6300000000;0.0300000000;2.0000000000;0.0800000000;27.0000000000;43.0000000000;0.9957800000;3.4400000000;0.6400000000;10.9000000000;6;1.199171;0.855182;0.905884;0.632620;0.427144;0.115243;0.628331;0.001088;0.068876;0.204933;0.038805;0;5.077277;420
red;6.9000000000;0.5000000000;0.0400000000;1.5000000000;0.0850000000;19.0000000000;49.0000000000;0.9958000000;3.3500000000;0.7800000000;9.5000000000;5;0.996854;0.472367;0.874512;0.724465;0.516340;0.377393;0.576470;0.001108;0.040911;0.468512;0.094619;0;5.143551;431
red;8.0000000000;0.6700000000;0.3000000000;2.0000000000;0.0600000000;38.0000000000;62.0000000000;0.9958000000;3.2600000000;0.5600000000;10.2000000000;6;2.454044;0.972972;0.058845;0.632620;0.070358;0.245213;0.464105;0.001108;0.012947;0.054316;0.027907;0;4.994435;397
red;6.8000000000;0.5100000000;0.0100000000;2.1000000000;0.0740000000;9.0000000000;25.0000000000;0.9958000000;3.3300000000;0.5600000000;9.5000000000;6;1.310572;0.501814;0.968628;0.614251;0.320108;0.705081;0.783913;0.001108;0.034697;0.054316;0.094619;0;5.389107;490
red;6.7000000000;0.6750000000;0.0700000000;2.4000000000;0.0890000000;17.0000000000;82.0000000000;0.9958000000;3.3500000000;0.5400000000;10.1000000000;5;1.624290;0.987695;0.780397;0.559144;0.587697;0.442930;0.291236;0.001108;0.040911;0.016662;0.037437;0;5.369507;482
red;7.6000000000;0.4300000000;0.3100000000;2.1000000000;0.0690000000;13.0000000000;74.0000000000;0.9958000000;3.2600000000;0.5400000000;9.9000000000;6;1.199171;0.266235;0.027473;0.614251;0.230911;0.574006;0.360384;0.001108;0.012947;0.016662;0.056498;0;3.359646;85
red;7.3000000000;0.3300000000;0.4700000000;2.1000000000;0.0770000000;5.0000000000;11.0000000000;0.9958000000;3.3300000000;0.5300000000;10.3000000000;6;0.258017;0.028237;0.474474;0.614251;0.373626;0.836156;0.904922;0.001108;0.034697;0.002164;0.018376;0;3.546028;114
red;6.8000000000;0.5900000000;0.1000000000;1.7000000000;0.0630000000;34.0000000000;53.0000000000;0.9958000000;3.4100000000;0.6700000000;9.7000000000;5;1.310572;0.737393;0.686281;0.687727;0.123875;0.114138;0.541896;0.001108;0.059555;0.261414;0.075558;0;4.599517;281
red;6.8000000000;0.5900000000;0.1000000000;1.7000000000;0.0630000000;34.0000000000;53.0000000000;0.9958000000;3.4100000000;0.6700000000;9.7000000000;5;1.310572;0.737393;0.686281;0.687727;0.123875;0.114138;0.541896;0.001108;0.059555;0.261414;0.075558;0;4.599517;282
white;7.6000000000;0.2700000000;0.2400000000;3.8000000000;0.0580000000;19.0000000000;115.0000000000;0.9958000000;3.1500000000;0.4500000000;8.9000000000;5;1.199171;0.204921;0.247076;0.301978;0.034679;0.377393;0.006002;0.001108;0.021232;0.152781;0.151801;0;2.698142;462
white;7.3000000000;0.2700000000;0.3900000000;6.7000000000;0.0640000000;28.0000000000;188.0000000000;0.9958000000;3.2900000000;0.3000000000;9.7000000000;5;0.258017;0.204921;0.223500;0.230722;0.141715;0.082474;0.624969;0.001108;0.022268;0.435187;0.075558;0;2.300439;221
white;7.0000000000;0.2100000000;0.3700000000;7.2000000000;0.0420000000;36.0000000000;167.0000000000;0.9958000000;3.2600000000;0.5600000000;9.8000000000;6;0.683136;0.381605;0.160756;0.322567;0.250749;0.179675;0.443456;0.001108;0.012947;0.054316;0.066028;0;2.556343;362
white;7.5000000000;0.3200000000;0.2400000000;4.6000000000;0.0530000000;8.0000000000;134.0000000000;0.9958000000;3.1400000000;0.5000000000;9.1000000000;3;0.885453;0.057684;0.247076;0.155026;0.054517;0.737849;0.158222;0.001108;0.024339;0.058645;0.132740;0;2.512659;329
white;7.3000000000;0.2600000000;0.3000000000;9.3000000000;0.0500000000;35.0000000000;154.0000000000;0.9958100000;3.2100000000;0.5000000000;10.4000000000;6;0.258017;0.234369;0.058845;0.708315;0.108034;0.146906;0.331091;0.001118;0.002588;0.058645;0.008846;0;1.916774;73
white;7.2000000000;0.2900000000;0.2000000000;7.7000000000;0.0460000000;51.0000000000;174.0000000000;0.9958200000;3.1600000000;0.5200000000;9.5000000000;5;0.055700;0.146027;0.372563;0.414412;0.179392;0.671207;0.503960;0.001128;0.018124;0.020991;0.094619;0;2.478123;312
red;7.0000000000;0.5100000000;0.0900000000;2.1000000000;0.0620000000;4.0000000000;9.0000000000;0.9958400000;3.3500000000;0.5400000000;10.5000000000;5;0.683136;0.501814;0.717653;0.614251;0.106036;0.868924;0.922208;0.001148;0.040911;0.016662;0.000683;0;4.473426;258
red;7.3000000000;0.5900000000;0.2600000000;2.0000000000;0.0800000000;17.0000000000;104.0000000000;0.9958400000;3.2800000000;0.5200000000;9.9000000000;5;0.258017;0.737393;0.184333;0.632620;0.427144;0.442930;0.101080;0.001148;0.019161;0.020991;0.056498;0;2.881315;40
red;6.9000000000;0.4800000000;0.2000000000;1.9000000000;0.0820000000;9.0000000000;23.0000000000;0.9958500000;3.3900000000;0.4300000000;9.0500000000;4;0.996854;0.413472;0.372563;0.650989;0.462822;0.705081;0.801200;0.001158;0.053340;0.190435;0.137505;0;4.785419;338
red;7.2000000000;0.5600000000;0.2600000000;2.0000000000;0.0830000000;13.0000000000;100.0000000000;0.9958600000;3.2600000000;0.5200000000;9.9000000000;5;0.055700;0.649051;0.184333;0.632620;0.480661;0.574006;0.135654;0.001168;0.012947;0.020991;0.056498;0;2.803629;38
red;7.2000000000;0.3400000000;0.2100000000;2.5000000000;0.0750000000;41.0000000000;68.0000000000;0.9958600000;3.3700000000;0.5400000000;10.1000000000;6;0.055700;0.001209;0.341192;0.540775;0.337947;0.343519;0.412245;0.001168;0.047126;0.016662;0.037437;0;2.134980;9
red;7.2000000000;0.6550000000;0.0300000000;1.8000000000;0.0780000000;7.0000000000;12.0000000000;0.9958700000;3.3400000000;0.3900000000;9.5000000000;5;0.055700;0.928801;0.905884;0.669358;0.391465;0.770618;0.896278;0.001178;0.037804;0.265743;0.094619;0;5.017448;404
red;7.2000000000;0.6550000000;0.0300000000;1.8000000000;0.0780000000;7.0000000000;12.0000000000;0.9958700000;3.3400000000;0.3900000000;9.5000000000;5;0.055700;0.928801;0.905884;0.669358;0.391465;0.770618;0.896278;0.001178;0.037804;0.265743;0.094619;0;5.017448;405
white;7.1000000000;0.2000000000;0.3100000000;7.4000000000;0.0530000000;32.0000000000;211.0000000000;0.9958700000;3.3100000000;0.5900000000;10.4000000000;6;0.369418;0.411053;0.027473;0.359305;0.054517;0.048600;0.823768;0.001178;0.028483;0.110798;0.008846;0;2.243439;200
white;7.1000000000;0.2000000000;0.3100000000;7.4000000000;0.0530000000;32.0000000000;211.0000000000;0.9958700000;3.3100000000;0.5900000000;10.4000000000;6;0.369418;0.411053;0.027473;0.359305;0.054517;0.048600;0.823768;0.001178;0.028483;0.110798;0.008846;0;2.243439;201
white;7.1000000000;0.2000000000;0.3100000000;6.8500000000;0.0530000000;32.0000000000;211.0000000000;0.9958700000;3.3100000000;0.5900000000;10.4000000000;6;0.369418;0.411053;0.027473;0.258275;0.054517;0.048600;0.823768;0.001178;0.028483;0.110798;0.008846;0;2.142409;154
white;7.1000000000;0.2000000000;0.3100000000;6.8500000000;0.0530000000;32.0000000000;211.0000000000;0.9958700000;3.3100000000;0.5900000000;10.4000000000;6;0.369418;0.411053;0.027473;0.258275;0.054517;0.048600;0.823768;0.001178;0.028483;0.110798;0.008846;0;2.142409;155
red;7.0000000000;0.7450000000;0.1200000000;1.8000000000;0.1140000000;15.0000000000;64.0000000000;0.9958800000;3.2200000000;0.5900000000;9.5000000000;6;0.683136;1.193827;0.623538;0.669358;1.033680;0.508468;0.446818;0.001188;0.000518;0.110798;0.094619;0;5.365948;481
red;7.3000000000;0.3200000000;0.2300000000;2.3000000000;0.0660000000;35.0000000000;70.0000000000;0.9958800000;3.4300000000;0.6200000000;10.1000000000;5;0.258017;0.057684;0.278448;0.577513;0.177393;0.146906;0.394958;0.001188;0.065769;0.167279;0.037437;0;2.162592;13
red;7.6000000000;0.5400000000;0.0200000000;1.7000000000;0.0850000000;17.0000000000;31.0000000000;0.9958900000;3.3700000000;0.5100000000;10.4000000000;6;1.199171;0.590156;0.937256;0.687727;0.516340;0.442930;0.732052;0.001198;0.047126;0.039818;0.008846;0;5.202620;442
