type;fixed_acidity;volatile_acidity;citric_acid;residual_sugar;chlorides;free_sulfur_dioxide;total_sulfur_dioxide;density;pH;sulphates;alcohol;quality;rnum
red;8.4000000000;0.5600000000;0.0800000000;2.1000000000;0.1050000000;16.0000000000;44.0000000000;0.9958000000;3.1300000000;0.5200000000;11.0000000000;5;334
red;7.9000000000;0.6500000000;0.0100000000;2.5000000000;0.0780000000;17.0000000000;38.0000000000;0.9963000000;3.3400000000;0.7400000000;11.7000000000;7;335
red;11.9000000000;0.6950000000;0.5300000000;3.4000000000;0.1280000000;7.0000000000;21.0000000000;0.9992000000;3.1700000000;0.8400000000;12.2000000000;7;336
red;8.9000000000;0.4300000000;0.4500000000;1.9000000000;0.0520000000;6.0000000000;16.0000000000;0.9948000000;3.3500000000;0.7000000000;12.5000000000;6;337
red;7.8000000000;0.4300000000;0.3200000000;2.8000000000;0.0800000000;29.0000000000;58.0000000000;0.9974000000;3.3100000000;0.6400000000;10.3000000000;5;338
red;12.4000000000;0.4900000000;0.5800000000;3.0000000000;0.1030000000;28.0000000000;99.0000000000;1.0008000000;3.1600000000;1.0000000000;11.5000000000;6;339
red;12.5000000000;0.2800000000;0.5400000000;2.3000000000;0.0820000000;12.0000000000;29.0000000000;0.9997000000;3.1100000000;1.3600000000;9.8000000000;7;340
red;12.2000000000;0.3400000000;0.5000000000;2.4000000000;0.0660000000;10.0000000000;21.0000000000;1.0000000000;3.1200000000;1.1800000000;9.2000000000;6;341
red;10.6000000000;0.4200000000;0.4800000000;2.7000000000;0.0650000000;5.0000000000;18.0000000000;0.9972000000;3.2100000000;0.8700000000;11.3000000000;6;342
red;10.9000000000;0.3900000000;0.4700000000;1.8000000000;0.1180000000;6.0000000000;14.0000000000;0.9982000000;3.3000000000;0.7500000000;9.8000000000;6;343
red;10.9000000000;0.3900000000;0.4700000000;1.8000000000;0.1180000000;6.0000000000;14.0000000000;0.9982000000;3.3000000000;0.7500000000;9.8000000000;6;344
red;11.9000000000;0.5700000000;0.5000000000;2.6000000000;0.0820000000;6.0000000000;32.0000000000;1.0006000000;3.1200000000;0.7800000000;10.7000000000;6;345
red;7.0000000000;0.6850000000;0.0000000000;1.9000000000;0.0670000000;40.0000000000;63.0000000000;0.9979000000;3.6000000000;0.8100000000;9.9000000000;5;346
red;6.6000000000;0.8150000000;0.0200000000;2.7000000000;0.0720000000;17.0000000000;34.0000000000;0.9955000000;3.5800000000;0.8900000000;12.3000000000;7;347
red;13.8000000000;0.4900000000;0.6700000000;3.0000000000;0.0930000000;6.0000000000;15.0000000000;0.9986000000;3.0200000000;0.9300000000;12.0000000000;6;348
red;9.6000000000;0.5600000000;0.3100000000;2.8000000000;0.0890000000;15.0000000000;46.0000000000;0.9979000000;3.1100000000;0.9200000000;10.0000000000;6;349
red;9.1000000000;0.7850000000;0.0000000000;2.6000000000;0.0930000000;11.0000000000;28.0000000000;0.9994000000;3.3600000000;0.8600000000;9.4000000000;6;350
red;10.7000000000;0.6700000000;0.2200000000;2.7000000000;0.1070000000;17.0000000000;34.0000000000;1.0004000000;3.2800000000;0.9800000000;9.9000000000;6;351
red;9.1000000000;0.7950000000;0.0000000000;2.6000000000;0.0960000000;11.0000000000;26.0000000000;0.9994000000;3.3500000000;0.8300000000;9.4000000000;6;352
red;7.7000000000;0.6650000000;0.0000000000;2.4000000000;0.0900000000;8.0000000000;19.0000000000;0.9974000000;3.2700000000;0.7300000000;9.3000000000;5;353
red;13.5000000000;0.5300000000;0.7900000000;4.8000000000;0.1200000000;23.0000000000;77.0000000000;1.0018000000;3.1800000000;0.7700000000;13.0000000000;5;354
red;6.1000000000;0.2100000000;0.4000000000;1.4000000000;0.0660000000;40.5000000000;165.0000000000;0.9912000000;3.2500000000;0.5900000000;11.9000000000;6;355
red;6.7000000000;0.7500000000;0.0100000000;2.4000000000;0.0780000000;17.0000000000;32.0000000000;0.9955000000;3.5500000000;0.6100000000;12.8000000000;6;356
red;11.5000000000;0.4100000000;0.5200000000;3.0000000000;0.0800000000;29.0000000000;55.0000000000;1.0001000000;3.2600000000;0.8800000000;11.0000000000;5;357
red;10.5000000000;0.4200000000;0.6600000000;2.9500000000;0.1160000000;12.0000000000;29.0000000000;0.9970000000;3.2400000000;0.7500000000;11.7000000000;7;358
red;11.9000000000;0.4300000000;0.6600000000;3.1000000000;0.1090000000;10.0000000000;23.0000000000;1.0000000000;3.1500000000;0.8500000000;10.4000000000;7;359
red;12.6000000000;0.3800000000;0.6600000000;2.6000000000;0.0880000000;10.0000000000;41.0000000000;1.0010000000;3.1700000000;0.6800000000;9.8000000000;6;360
red;8.2000000000;0.7000000000;0.2300000000;2.0000000000;0.0990000000;14.0000000000;81.0000000000;0.9973000000;3.1900000000;0.7000000000;9.4000000000;5;361
red;8.6000000000;0.4500000000;0.3100000000;2.6000000000;0.0860000000;21.0000000000;50.0000000000;0.9982000000;3.3700000000;0.9100000000;9.9000000000;6;362
red;11.9000000000;0.5800000000;0.6600000000;2.5000000000;0.0720000000;6.0000000000;37.0000000000;0.9992000000;3.0500000000;0.5600000000;10.0000000000;5;363
red;12.5000000000;0.4600000000;0.6300000000;2.0000000000;0.0710000000;6.0000000000;15.0000000000;0.9988000000;2.9900000000;0.8700000000;10.2000000000;5;364
red;12.8000000000;0.6150000000;0.6600000000;5.8000000000;0.0830000000;7.0000000000;42.0000000000;1.0022000000;3.0700000000;0.7300000000;10.0000000000;7;365
red;10.0000000000;0.4200000000;0.5000000000;3.4000000000;0.1070000000;7.0000000000;21.0000000000;0.9979000000;3.2600000000;0.9300000000;11.8000000000;6;366
red;12.8000000000;0.6150000000;0.6600000000;5.8000000000;0.0830000000;7.0000000000;42.0000000000;1.0022000000;3.0700000000;0.7300000000;10.0000000000;7;367
red;10.4000000000;0.5750000000;0.6100000000;2.6000000000;0.0760000000;11.0000000000;24.0000000000;1.0000000000;3.1600000000;0.6900000000;9.0000000000;5;368
red;10.3000000000;0.3400000000;0.5200000000;2.8000000000;0.1590000000;15.0000000000;75.0000000000;0.9998000000;3.1800000000;0.6400000000;9.4000000000;5;369
red;9.4000000000;0.2700000000;0.5300000000;2.4000000000;0.0740000000;6.0000000000;18.0000000000;0.9962000000;3.2000000000;1.1300000000;12.0000000000;7;370
red;6.9000000000;0.7650000000;0.0200000000;2.3000000000;0.0630000000;35.0000000000;63.0000000000;0.9975000000;3.5700000000;0.7800000000;9.9000000000;5;371
red;7.9000000000;0.2400000000;0.4000000000;1.6000000000;0.0560000000;11.0000000000;25.0000000000;0.9967000000;3.3200000000;0.8700000000;8.7000000000;6;372
red;9.1000000000;0.2800000000;0.4800000000;1.8000000000;0.0670000000;26.0000000000;46.0000000000;0.9967000000;3.3200000000;1.0400000000;10.6000000000;6;373
red;7.4000000000;0.5500000000;0.2200000000;2.2000000000;0.1060000000;12.0000000000;72.0000000000;0.9959000000;3.0500000000;0.6300000000;9.2000000000;5;374
red;14.0000000000;0.4100000000;0.6300000000;3.8000000000;0.0890000000;6.0000000000;47.0000000000;1.0014000000;3.0100000000;0.8100000000;10.8000000000;6;375
red;11.5000000000;0.5400000000;0.7100000000;4.4000000000;0.1240000000;6.0000000000;15.0000000000;0.9984000000;3.0100000000;0.8300000000;11.8000000000;7;376
red;11.5000000000;0.4500000000;0.5000000000;3.0000000000;0.0780000000;19.0000000000;47.0000000000;1.0003000000;3.2600000000;1.1100000000;11.0000000000;6;377
red;9.4000000000;0.2700000000;0.5300000000;2.4000000000;0.0740000000;6.0000000000;18.0000000000;0.9962000000;3.2000000000;1.1300000000;12.0000000000;7;378
red;11.4000000000;0.6250000000;0.6600000000;6.2000000000;0.0880000000;6.0000000000;24.0000000000;0.9988000000;3.1100000000;0.9900000000;13.3000000000;6;379
red;8.3000000000;0.4200000000;0.3800000000;2.5000000000;0.0940000000;24.0000000000;60.0000000000;0.9979000000;3.3100000000;0.7000000000;10.8000000000;6;380
red;8.3000000000;0.2600000000;0.4200000000;2.0000000000;0.0800000000;11.0000000000;27.0000000000;0.9974000000;3.2100000000;0.8000000000;9.4000000000;6;381
red;13.7000000000;0.4150000000;0.6800000000;2.9000000000;0.0850000000;17.0000000000;43.0000000000;1.0014000000;3.0600000000;0.8000000000;10.0000000000;6;382
red;8.3000000000;0.2600000000;0.4200000000;2.0000000000;0.0800000000;11.0000000000;27.0000000000;0.9974000000;3.2100000000;0.8000000000;9.4000000000;6;383
red;8.3000000000;0.2600000000;0.4200000000;2.0000000000;0.0800000000;11.0000000000;27.0000000000;0.9974000000;3.2100000000;0.8000000000;9.4000000000;6;384
red;7.7000000000;0.5100000000;0.2800000000;2.1000000000;0.0870000000;23.0000000000;54.0000000000;0.9980000000;3.4200000000;0.7400000000;9.2000000000;5;385
red;7.4000000000;0.6300000000;0.0700000000;2.4000000000;0.0900000000;11.0000000000;37.0000000000;0.9979000000;3.4300000000;0.7600000000;9.7000000000;6;386
red;7.8000000000;0.5400000000;0.2600000000;2.0000000000;0.0880000000;23.0000000000;48.0000000000;0.9981000000;3.4100000000;0.7400000000;9.2000000000;6;387
red;8.3000000000;0.6600000000;0.1500000000;1.9000000000;0.0790000000;17.0000000000;42.0000000000;0.9972000000;3.3100000000;0.5400000000;9.6000000000;6;388
red;7.8000000000;0.4600000000;0.2600000000;1.9000000000;0.0880000000;23.0000000000;53.0000000000;0.9981000000;3.4300000000;0.7400000000;9.2000000000;6;389
red;9.6000000000;0.3800000000;0.3100000000;2.5000000000;0.0960000000;16.0000000000;49.0000000000;0.9982000000;3.1900000000;0.7000000000;10.0000000000;7;390
red;5.6000000000;0.8500000000;0.0500000000;1.4000000000;0.0450000000;12.0000000000;88.0000000000;0.9924000000;3.5600000000;0.8200000000;12.9000000000;8;391
red;13.7000000000;0.4150000000;0.6800000000;2.9000000000;0.0850000000;17.0000000000;43.0000000000;1.0014000000;3.0600000000;0.8000000000;10.0000000000;6;392
red;9.5000000000;0.3700000000;0.5200000000;2.0000000000;0.0820000000;6.0000000000;26.0000000000;0.9980000000;3.1800000000;0.5100000000;9.5000000000;5;393
red;8.4000000000;0.6650000000;0.6100000000;2.0000000000;0.1120000000;13.0000000000;95.0000000000;0.9970000000;3.1600000000;0.5400000000;9.1000000000;5;394
red;12.7000000000;0.6000000000;0.6500000000;2.3000000000;0.0630000000;6.0000000000;25.0000000000;0.9997000000;3.0300000000;0.5700000000;9.9000000000;5;395
red;12.0000000000;0.3700000000;0.7600000000;4.2000000000;0.0660000000;7.0000000000;38.0000000000;1.0004000000;3.2200000000;0.6000000000;13.0000000000;7;396
red;6.6000000000;0.7350000000;0.0200000000;7.9000000000;0.1220000000;68.0000000000;124.0000000000;0.9994000000;3.4700000000;0.5300000000;9.9000000000;5;397
red;11.5000000000;0.5900000000;0.5900000000;2.6000000000;0.0870000000;13.0000000000;49.0000000000;0.9988000000;3.1800000000;0.6500000000;11.0000000000;6;398
red;11.5000000000;0.5900000000;0.5900000000;2.6000000000;0.0870000000;13.0000000000;49.0000000000;0.9988000000;3.1800000000;0.6500000000;11.0000000000;6;399
red;8.7000000000;0.7650000000;0.2200000000;2.3000000000;0.0640000000;9.0000000000;42.0000000000;0.9963000000;3.1000000000;0.5500000000;9.4000000000;5;400
red;6.6000000000;0.7350000000;0.0200000000;7.9000000000;0.1220000000;68.0000000000;124.0000000000;0.9994000000;3.4700000000;0.5300000000;9.9000000000;5;401
red;7.7000000000;0.2600000000;0.3000000000;1.7000000000;0.0590000000;20.0000000000;38.0000000000;0.9949000000;3.2900000000;0.4700000000;10.8000000000;6;402
red;12.2000000000;0.4800000000;0.5400000000;2.6000000000;0.0850000000;19.0000000000;64.0000000000;1.0000000000;3.1000000000;0.6100000000;10.5000000000;6;403
red;11.4000000000;0.6000000000;0.4900000000;2.7000000000;0.0850000000;10.0000000000;41.0000000000;0.9994000000;3.1500000000;0.6300000000;10.5000000000;6;404
red;7.7000000000;0.6900000000;0.0500000000;2.7000000000;0.0750000000;15.0000000000;27.0000000000;0.9974000000;3.2600000000;0.6100000000;9.1000000000;5;405
red;8.7000000000;0.3100000000;0.4600000000;1.4000000000;0.0590000000;11.0000000000;25.0000000000;0.9966000000;3.3600000000;0.7600000000;10.1000000000;6;406
red;9.8000000000;0.4400000000;0.4700000000;2.5000000000;0.0630000000;9.0000000000;28.0000000000;0.9981000000;3.2400000000;0.6500000000;10.8000000000;6;407
red;12.0000000000;0.3900000000;0.6600000000;3.0000000000;0.0930000000;12.0000000000;30.0000000000;0.9996000000;3.1800000000;0.6300000000;10.8000000000;7;408
red;10.4000000000;0.3400000000;0.5800000000;3.7000000000;0.1740000000;6.0000000000;16.0000000000;0.9970000000;3.1900000000;0.7000000000;11.3000000000;6;409
red;12.5000000000;0.4600000000;0.4900000000;4.5000000000;0.0700000000;26.0000000000;49.0000000000;0.9981000000;3.0500000000;0.5700000000;9.6000000000;4;410
red;9.0000000000;0.4300000000;0.3400000000;2.5000000000;0.0800000000;26.0000000000;86.0000000000;0.9987000000;3.3800000000;0.6200000000;9.5000000000;6;411
red;9.1000000000;0.4500000000;0.3500000000;2.4000000000;0.0800000000;23.0000000000;78.0000000000;0.9987000000;3.3800000000;0.6200000000;9.5000000000;5;412
red;7.1000000000;0.7350000000;0.1600000000;1.9000000000;0.1000000000;15.0000000000;77.0000000000;0.9966000000;3.2700000000;0.6400000000;9.3000000000;5;413
red;9.9000000000;0.4000000000;0.5300000000;6.7000000000;0.0970000000;6.0000000000;19.0000000000;0.9986000000;3.2700000000;0.8200000000;11.7000000000;7;414
red;8.8000000000;0.5200000000;0.3400000000;2.7000000000;0.0870000000;24.0000000000;122.0000000000;0.9982000000;3.2600000000;0.6100000000;9.5000000000;5;415
red;8.6000000000;0.7250000000;0.2400000000;6.6000000000;0.1170000000;31.0000000000;134.0000000000;1.0014000000;3.3200000000;1.0700000000;9.3000000000;5;416
red;10.6000000000;0.4800000000;0.6400000000;2.2000000000;0.1110000000;6.0000000000;20.0000000000;0.9970000000;3.2600000000;0.6600000000;11.7000000000;6;417
red;7.0000000000;0.5800000000;0.1200000000;1.9000000000;0.0910000000;34.0000000000;124.0000000000;0.9956000000;3.4400000000;0.4800000000;10.5000000000;5;418
red;11.9000000000;0.3800000000;0.5100000000;2.0000000000;0.1210000000;7.0000000000;20.0000000000;0.9996000000;3.2400000000;0.7600000000;10.4000000000;6;419
red;6.8000000000;0.7700000000;0.0000000000;1.8000000000;0.0660000000;34.0000000000;52.0000000000;0.9976000000;3.6200000000;0.6800000000;9.9000000000;5;420
red;9.5000000000;0.5600000000;0.3300000000;2.4000000000;0.0890000000;35.0000000000;67.0000000000;0.9972000000;3.2800000000;0.7300000000;11.8000000000;7;421
red;6.6000000000;0.8400000000;0.0300000000;2.3000000000;0.0590000000;32.0000000000;48.0000000000;0.9952000000;3.5200000000;0.5600000000;12.3000000000;7;422
red;7.7000000000;0.9600000000;0.2000000000;2.0000000000;0.0470000000;15.0000000000;60.0000000000;0.9955000000;3.3600000000;0.4400000000;10.9000000000;5;423
red;10.5000000000;0.2400000000;0.4700000000;2.1000000000;0.0660000000;6.0000000000;24.0000000000;0.9978000000;3.1500000000;0.9000000000;11.0000000000;7;424
red;7.7000000000;0.9600000000;0.2000000000;2.0000000000;0.0470000000;15.0000000000;60.0000000000;0.9955000000;3.3600000000;0.4400000000;10.9000000000;5;425
red;6.6000000000;0.8400000000;0.0300000000;2.3000000000;0.0590000000;32.0000000000;48.0000000000;0.9952000000;3.5200000000;0.5600000000;12.3000000000;7;426
red;6.4000000000;0.6700000000;0.0800000000;2.1000000000;0.0450000000;19.0000000000;48.0000000000;0.9949000000;3.4900000000;0.4900000000;11.4000000000;6;427
red;9.5000000000;0.7800000000;0.2200000000;1.9000000000;0.0770000000;6.0000000000;32.0000000000;0.9988000000;3.2600000000;0.5600000000;10.6000000000;6;428
red;9.1000000000;0.5200000000;0.3300000000;1.3000000000;0.0700000000;9.0000000000;30.0000000000;0.9978000000;3.2400000000;0.6000000000;9.3000000000;5;429
red;12.8000000000;0.8400000000;0.6300000000;2.4000000000;0.0880000000;13.0000000000;35.0000000000;0.9997000000;3.1000000000;0.6000000000;10.4000000000;6;430
red;10.5000000000;0.2400000000;0.4700000000;2.1000000000;0.0660000000;6.0000000000;24.0000000000;0.9978000000;3.1500000000;0.9000000000;11.0000000000;7;431
red;7.8000000000;0.5500000000;0.3500000000;2.2000000000;0.0740000000;21.0000000000;66.0000000000;0.9974000000;3.2500000000;0.5600000000;9.2000000000;5;432
red;11.9000000000;0.3700000000;0.6900000000;2.3000000000;0.0780000000;12.0000000000;24.0000000000;0.9958000000;3.0000000000;0.6500000000;12.8000000000;6;433
red;12.3000000000;0.3900000000;0.6300000000;2.3000000000;0.0910000000;6.0000000000;18.0000000000;1.0004000000;3.1600000000;0.4900000000;9.5000000000;5;434
red;10.4000000000;0.4100000000;0.5500000000;3.2000000000;0.0760000000;22.0000000000;54.0000000000;0.9996000000;3.1500000000;0.8900000000;9.9000000000;6;435
red;12.3000000000;0.3900000000;0.6300000000;2.3000000000;0.0910000000;6.0000000000;18.0000000000;1.0004000000;3.1600000000;0.4900000000;9.5000000000;5;436
red;8.0000000000;0.6700000000;0.3000000000;2.0000000000;0.0600000000;38.0000000000;62.0000000000;0.9958000000;3.2600000000;0.5600000000;10.2000000000;6;437
red;11.1000000000;0.4500000000;0.7300000000;3.2000000000;0.0660000000;6.0000000000;22.0000000000;0.9986000000;3.1700000000;0.6600000000;11.2000000000;6;438
red;10.4000000000;0.4100000000;0.5500000000;3.2000000000;0.0760000000;22.0000000000;54.0000000000;0.9996000000;3.1500000000;0.8900000000;9.9000000000;6;439
red;7.0000000000;0.6200000000;0.1800000000;1.5000000000;0.0620000000;7.0000000000;50.0000000000;0.9951000000;3.0800000000;0.6000000000;9.3000000000;5;440
red;12.6000000000;0.3100000000;0.7200000000;2.2000000000;0.0720000000;6.0000000000;29.0000000000;0.9987000000;2.8800000000;0.8200000000;9.8000000000;8;441
red;11.9000000000;0.4000000000;0.6500000000;2.1500000000;0.0680000000;7.0000000000;27.0000000000;0.9988000000;3.0600000000;0.6800000000;11.3000000000;6;442
red;15.6000000000;0.6850000000;0.7600000000;3.7000000000;0.1000000000;6.0000000000;43.0000000000;1.0032000000;2.9500000000;0.6800000000;11.2000000000;7;443
red;10.0000000000;0.4400000000;0.4900000000;2.7000000000;0.0770000000;11.0000000000;19.0000000000;0.9963000000;3.2300000000;0.6300000000;11.6000000000;7;444
red;5.3000000000;0.5700000000;0.0100000000;1.7000000000;0.0540000000;5.0000000000;27.0000000000;0.9934000000;3.5700000000;0.8400000000;12.5000000000;7;445
red;9.5000000000;0.7350000000;0.1000000000;2.1000000000;0.0790000000;6.0000000000;31.0000000000;0.9986000000;3.2300000000;0.5600000000;10.1000000000;6;446
red;12.5000000000;0.3800000000;0.6000000000;2.6000000000;0.0810000000;31.0000000000;72.0000000000;0.9996000000;3.1000000000;0.7300000000;10.5000000000;5;447
red;9.3000000000;0.4800000000;0.2900000000;2.1000000000;0.1270000000;6.0000000000;16.0000000000;0.9968000000;3.2200000000;0.7200000000;11.2000000000;5;448
red;8.6000000000;0.5300000000;0.2200000000;2.0000000000;0.1000000000;7.0000000000;27.0000000000;0.9967000000;3.2000000000;0.5600000000;10.2000000000;6;449
red;11.9000000000;0.3900000000;0.6900000000;2.8000000000;0.0950000000;17.0000000000;35.0000000000;0.9994000000;3.1000000000;0.6100000000;10.8000000000;6;450
red;11.9000000000;0.3900000000;0.6900000000;2.8000000000;0.0950000000;17.0000000000;35.0000000000;0.9994000000;3.1000000000;0.6100000000;10.8000000000;6;451
red;8.4000000000;0.3700000000;0.5300000000;1.8000000000;0.4130000000;9.0000000000;26.0000000000;0.9979000000;3.0600000000;1.0600000000;9.1000000000;6;452
red;6.8000000000;0.5600000000;0.0300000000;1.7000000000;0.0840000000;18.0000000000;35.0000000000;0.9968000000;3.4400000000;0.6300000000;10.0000000000;6;453
red;10.4000000000;0.3300000000;0.6300000000;2.8000000000;0.0840000000;5.0000000000;22.0000000000;0.9998000000;3.2600000000;0.7400000000;11.2000000000;7;454
red;7.0000000000;0.2300000000;0.4000000000;1.6000000000;0.0630000000;21.0000000000;67.0000000000;0.9952000000;3.5000000000;0.6300000000;11.1000000000;5;455
red;11.3000000000;0.6200000000;0.6700000000;5.2000000000;0.0860000000;6.0000000000;19.0000000000;0.9988000000;3.2200000000;0.6900000000;13.4000000000;8;456
red;8.9000000000;0.5900000000;0.3900000000;2.3000000000;0.0950000000;5.0000000000;22.0000000000;0.9986000000;3.3700000000;0.5800000000;10.3000000000;5;457
red;9.2000000000;0.6300000000;0.2100000000;2.7000000000;0.0970000000;29.0000000000;65.0000000000;0.9988000000;3.2800000000;0.5800000000;9.6000000000;5;458
red;10.4000000000;0.3300000000;0.6300000000;2.8000000000;0.0840000000;5.0000000000;22.0000000000;0.9998000000;3.2600000000;0.7400000000;11.2000000000;7;459
red;11.6000000000;0.5800000000;0.6600000000;2.2000000000;0.0740000000;10.0000000000;47.0000000000;1.0008000000;3.2500000000;0.5700000000;9.0000000000;3;460
red;9.2000000000;0.4300000000;0.5200000000;2.3000000000;0.0830000000;14.0000000000;23.0000000000;0.9976000000;3.3500000000;0.6100000000;11.3000000000;6;461
red;8.3000000000;0.6150000000;0.2200000000;2.6000000000;0.0870000000;6.0000000000;19.0000000000;0.9982000000;3.2600000000;0.6100000000;9.3000000000;5;462
red;11.0000000000;0.2600000000;0.6800000000;2.5500000000;0.0850000000;10.0000000000;25.0000000000;0.9970000000;3.1800000000;0.6100000000;11.8000000000;5;463
red;8.1000000000;0.6600000000;0.7000000000;2.2000000000;0.0980000000;25.0000000000;129.0000000000;0.9972000000;3.0800000000;0.5300000000;9.0000000000;5;464
red;11.5000000000;0.3150000000;0.5400000000;2.1000000000;0.0840000000;5.0000000000;15.0000000000;0.9987000000;2.9800000000;0.7000000000;9.2000000000;6;465
red;10.0000000000;0.2900000000;0.4000000000;2.9000000000;0.0980000000;10.0000000000;26.0000000000;1.0006000000;3.4800000000;0.9100000000;9.7000000000;5;466
red;10.3000000000;0.5000000000;0.4200000000;2.0000000000;0.0690000000;21.0000000000;51.0000000000;0.9982000000;3.1600000000;0.7200000000;11.5000000000;6;467
red;8.8000000000;0.4600000000;0.4500000000;2.6000000000;0.0650000000;7.0000000000;18.0000000000;0.9947000000;3.3200000000;0.7900000000;14.0000000000;6;468
red;11.4000000000;0.3600000000;0.6900000000;2.1000000000;0.0900000000;6.0000000000;21.0000000000;1.0000000000;3.1700000000;0.6200000000;9.2000000000;6;469
red;8.7000000000;0.8200000000;0.0200000000;1.2000000000;0.0700000000;36.0000000000;48.0000000000;0.9952000000;3.2000000000;0.5800000000;9.8000000000;5;470
red;13.0000000000;0.3200000000;0.6500000000;2.6000000000;0.0930000000;15.0000000000;47.0000000000;0.9996000000;3.0500000000;0.6100000000;10.6000000000;5;471
red;9.6000000000;0.5400000000;0.4200000000;2.4000000000;0.0810000000;25.0000000000;52.0000000000;0.9970000000;3.2000000000;0.7100000000;11.4000000000;6;472
red;12.5000000000;0.3700000000;0.5500000000;2.6000000000;0.0830000000;25.0000000000;68.0000000000;0.9995000000;3.1500000000;0.8200000000;10.4000000000;6;473
red;9.9000000000;0.3500000000;0.5500000000;2.1000000000;0.0620000000;5.0000000000;14.0000000000;0.9971000000;3.2600000000;0.7900000000;10.6000000000;5;474
red;10.5000000000;0.2800000000;0.5100000000;1.7000000000;0.0800000000;10.0000000000;24.0000000000;0.9982000000;3.2000000000;0.8900000000;9.4000000000;6;475
red;9.6000000000;0.6800000000;0.2400000000;2.2000000000;0.0870000000;5.0000000000;28.0000000000;0.9988000000;3.1400000000;0.6000000000;10.2000000000;5;476
red;9.3000000000;0.2700000000;0.4100000000;2.0000000000;0.0910000000;6.0000000000;16.0000000000;0.9980000000;3.2800000000;0.7000000000;9.7000000000;5;477
red;10.4000000000;0.2400000000;0.4900000000;1.8000000000;0.0750000000;6.0000000000;20.0000000000;0.9977000000;3.1800000000;1.0600000000;11.0000000000;6;478
red;9.6000000000;0.6800000000;0.2400000000;2.2000000000;0.0870000000;5.0000000000;28.0000000000;0.9988000000;3.1400000000;0.6000000000;10.2000000000;5;479
red;9.4000000000;0.6850000000;0.1100000000;2.7000000000;0.0770000000;6.0000000000;31.0000000000;0.9984000000;3.1900000000;0.7000000000;10.1000000000;6;480
red;10.6000000000;0.2800000000;0.3900000000;15.5000000000;0.0690000000;6.0000000000;23.0000000000;1.0026000000;3.1200000000;0.6600000000;9.2000000000;5;481
red;9.4000000000;0.3000000000;0.5600000000;2.8000000000;0.0800000000;6.0000000000;17.0000000000;0.9964000000;3.1500000000;0.9200000000;11.7000000000;8;482
red;10.6000000000;0.3600000000;0.5900000000;2.2000000000;0.1520000000;6.0000000000;18.0000000000;0.9986000000;3.0400000000;1.0500000000;9.4000000000;5;483
red;10.6000000000;0.3600000000;0.6000000000;2.2000000000;0.1520000000;7.0000000000;18.0000000000;0.9986000000;3.0400000000;1.0600000000;9.4000000000;5;484
red;10.6000000000;0.4400000000;0.6800000000;4.1000000000;0.1140000000;6.0000000000;24.0000000000;0.9970000000;3.0600000000;0.6600000000;13.4000000000;6;485
red;10.2000000000;0.6700000000;0.3900000000;1.9000000000;0.0540000000;6.0000000000;17.0000000000;0.9976000000;3.1700000000;0.4700000000;10.0000000000;5;486
red;10.2000000000;0.6700000000;0.3900000000;1.9000000000;0.0540000000;6.0000000000;17.0000000000;0.9976000000;3.1700000000;0.4700000000;10.0000000000;5;487
red;10.2000000000;0.6450000000;0.3600000000;1.8000000000;0.0530000000;5.0000000000;14.0000000000;0.9982000000;3.1700000000;0.4200000000;10.0000000000;6;488
red;11.6000000000;0.3200000000;0.5500000000;2.8000000000;0.0810000000;35.0000000000;67.0000000000;1.0002000000;3.3200000000;0.9200000000;10.8000000000;7;489
red;9.3000000000;0.3900000000;0.4000000000;2.6000000000;0.0730000000;10.0000000000;26.0000000000;0.9984000000;3.3400000000;0.7500000000;10.2000000000;6;490
red;9.3000000000;0.7750000000;0.2700000000;2.8000000000;0.0780000000;24.0000000000;56.0000000000;0.9984000000;3.3100000000;0.6700000000;10.6000000000;6;491
red;9.2000000000;0.4100000000;0.5000000000;2.5000000000;0.0550000000;12.0000000000;25.0000000000;0.9952000000;3.3400000000;0.7900000000;13.3000000000;7;492
red;8.9000000000;0.4000000000;0.5100000000;2.6000000000;0.0520000000;13.0000000000;27.0000000000;0.9950000000;3.3200000000;0.9000000000;13.4000000000;7;493
red;8.7000000000;0.6900000000;0.3100000000;3.0000000000;0.0860000000;23.0000000000;81.0000000000;1.0002000000;3.4800000000;0.7400000000;11.6000000000;6;494
red;6.5000000000;0.3900000000;0.2300000000;8.3000000000;0.0510000000;28.0000000000;91.0000000000;0.9952000000;3.4400000000;0.5500000000;12.1000000000;6;495
red;10.7000000000;0.3500000000;0.5300000000;2.6000000000;0.0700000000;5.0000000000;16.0000000000;0.9972000000;3.1500000000;0.6500000000;11.0000000000;8;496
red;7.8000000000;0.5200000000;0.2500000000;1.9000000000;0.0810000000;14.0000000000;38.0000000000;0.9984000000;3.4300000000;0.6500000000;9.0000000000;6;497
red;7.2000000000;0.3400000000;0.3200000000;2.5000000000;0.0900000000;43.0000000000;113.0000000000;0.9966000000;3.3200000000;0.7900000000;11.1000000000;5;498
red;10.7000000000;0.3500000000;0.5300000000;2.6000000000;0.0700000000;5.0000000000;16.0000000000;0.9972000000;3.1500000000;0.6500000000;11.0000000000;8;499
white;7.0000000000;0.2700000000;0.3600000000;20.7000000000;0.0450000000;45.0000000000;170.0000000000;1.0010000000;3.0000000000;0.4500000000;8.8000000000;6;1
