type;fixed_acidity;volatile_acidity;citric_acid;residual_sugar;chlorides;free_sulfur_dioxide;total_sulfur_dioxide;density;pH;sulphates;alcohol;quality;random_num;rnum
white;6.7000000000;0.4000000000;0.2200000000;8.8000000000;0.0520000000;24.0000000000;113.0000000000;0.9957600000;3.2200000000;0.4500000000;9.4000000000;5;10076075,6012891;53
white;6.7000000000;0.2400000000;0.4100000000;9.4000000000;0.0400000000;49.0000000000;166.0000000000;0.9954000000;3.1200000000;0.6100000000;9.9000000000;6;9650453,256847;48
white;6.7000000000;0.3100000000;0.3000000000;2.4000000000;0.0380000000;30.0000000000;83.0000000000;0.9886700000;3.0900000000;0.3600000000;12.8000000000;7;14671472,3011298;76
white;6.7000000000;0.3100000000;0.0900000000;1.4000000000;0.0390000000;53.0000000000;141.0000000000;0.9920600000;3.1200000000;0.4400000000;10.1000000000;5;14597065,6789867;74
white;6.7000000000;0.2600000000;0.4900000000;8.3000000000;0.0470000000;54.0000000000;191.0000000000;0.9954000000;3.2300000000;0.4000000000;10.3000000000;6;1199973,3141799;8
red;6.7000000000;0.6400000000;0.2300000000;2.1000000000;0.0800000000;11.0000000000;119.0000000000;0.9953800000;3.3600000000;0.7000000000;10.9000000000;5;307882084,05542;477
red;6.8000000000;0.6700000000;0.1500000000;1.8000000000;0.1180000000;13.0000000000;20.0000000000;0.9954000000;3.4200000000;0.6700000000;11.3000000000;6;300414241,191029;466
red;6.8000000000;0.4700000000;0.0800000000;2.2000000000;0.0640000000;18.0000000000;38.0000000000;0.9955300000;3.3000000000;0.6500000000;9.6000000000;6;294272063,870236;458
red;6.8000000000;0.6200000000;0.0800000000;1.9000000000;0.0680000000;28.0000000000;38.0000000000;0.9965100000;3.4200000000;0.8200000000;9.5000000000;6;294312821,34118;459
red;6.8000000000;0.9150000000;0.2900000000;4.8000000000;0.0700000000;15.0000000000;39.0000000000;0.9957700000;3.5300000000;0.5400000000;11.1000000000;5;280034667,528789;439
white;6.8000000000;0.2700000000;0.4200000000;7.3000000000;0.0540000000;58.0000000000;200.0000000000;0.9955600000;3.1200000000;0.4900000000;9.4000000000;6;14921807,6250581;78
white;6.8000000000;0.2300000000;0.2900000000;15.4000000000;0.0730000000;56.0000000000;173.0000000000;0.9984000000;3.0600000000;0.4100000000;8.7000000000;6;13997555,6262373;71
white;6.8000000000;0.1700000000;0.3400000000;2.0000000000;0.0400000000;38.0000000000;111.0000000000;0.9900000000;3.2400000000;0.4500000000;12.9000000000;6;9437391,3260159;46
white;6.8000000000;0.1800000000;0.3200000000;7.2000000000;0.0470000000;17.0000000000;109.0000000000;0.9949800000;3.4200000000;0.4400000000;10.4000000000;6;9977022,9235209;51
white;6.8000000000;0.2100000000;0.3600000000;18.1000000000;0.0460000000;32.0000000000;133.0000000000;1.0000000000;3.2700000000;0.4800000000;8.8000000000;5;11764203,9845655;60
white;6.8000000000;0.3100000000;0.0900000000;1.4000000000;0.0400000000;56.0000000000;145.0000000000;0.9922000000;3.1900000000;0.4600000000;10.0000000000;5;11881671,7041035;61
white;6.8000000000;0.2100000000;0.3600000000;18.1000000000;0.0460000000;32.0000000000;133.0000000000;1.0000000000;3.2700000000;0.4800000000;8.8000000000;5;6920790,4884092;31
white;6.8000000000;0.1500000000;0.4100000000;12.9000000000;0.0440000000;79.5000000000;182.0000000000;0.9974200000;3.2400000000;0.7800000000;10.2000000000;6;8138240,0711781;41
white;6.8000000000;0.2600000000;0.2400000000;7.8000000000;0.0520000000;54.0000000000;214.0000000000;0.9961000000;3.1300000000;0.4700000000;8.9000000000;5;2643766,4193785;12
red;6.8000000000;0.5900000000;0.0600000000;6.0000000000;0.0600000000;11.0000000000;18.0000000000;0.9962000000;3.4100000000;0.5900000000;10.8000000000;7;274975571,360005;430
red;6.8000000000;0.5600000000;0.0300000000;1.7000000000;0.0840000000;18.0000000000;35.0000000000;0.9968000000;3.4400000000;0.6300000000;10.0000000000;6;275287568,156296;432
red;6.8000000000;0.4100000000;0.3100000000;8.8000000000;0.0840000000;26.0000000000;45.0000000000;0.9982400000;3.3800000000;0.6400000000;10.1000000000;6;269184732,230433;424
red;6.8000000000;0.4900000000;0.2200000000;2.3000000000;0.0710000000;13.0000000000;24.0000000000;0.9943800000;3.4100000000;0.8300000000;11.3000000000;6;137215410,373915;231
red;6.8000000000;0.6400000000;0.1000000000;2.1000000000;0.0850000000;18.0000000000;101.0000000000;0.9956000000;3.3400000000;0.5200000000;10.2000000000;5;146298279,31674;245
red;6.8000000000;0.6800000000;0.0900000000;3.9000000000;0.0680000000;15.0000000000;29.0000000000;0.9952400000;3.4100000000;0.5200000000;11.1000000000;4;127477407,670393;218
red;6.8000000000;0.6700000000;0.0200000000;1.8000000000;0.0500000000;5.0000000000;11.0000000000;0.9962000000;3.4800000000;0.5200000000;9.5000000000;5;100690650,238515;177
red;6.8000000000;0.9100000000;0.0600000000;2.0000000000;0.0600000000;4.0000000000;11.0000000000;0.9959200000;3.5300000000;0.6400000000;10.9000000000;4;88176213,7455836;156
red;6.8000000000;0.6400000000;0.0000000000;2.7000000000;0.1230000000;15.0000000000;33.0000000000;0.9953800000;3.4400000000;0.6300000000;11.3000000000;6;59522227,6095291;111
red;6.8000000000;0.6100000000;0.2000000000;1.8000000000;0.0770000000;11.0000000000;65.0000000000;0.9971000000;3.5400000000;0.5800000000;9.3000000000;5;63408064,0559301;114
red;6.8000000000;0.5100000000;0.0100000000;2.1000000000;0.0740000000;9.0000000000;25.0000000000;0.9958000000;3.3300000000;0.5600000000;9.5000000000;6;42575781,9284109;82
red;6.8000000000;0.7700000000;0.0000000000;1.8000000000;0.0660000000;34.0000000000;52.0000000000;0.9976000000;3.6200000000;0.6800000000;9.9000000000;5;49875955,0598335;92
white;6.8000000000;0.2700000000;0.1200000000;1.3000000000;0.0400000000;87.0000000000;168.0000000000;0.9920000000;3.1800000000;0.4100000000;10.0000000000;5;69583217,1816821;350
white;6.8000000000;0.2600000000;0.4400000000;8.2000000000;0.0460000000;52.0000000000;183.0000000000;0.9958400000;3.2000000000;0.5100000000;9.4000000000;5;59580005,4666492;287
white;6.8000000000;0.4500000000;0.3600000000;5.0000000000;0.0330000000;28.0000000000;156.0000000000;0.9910000000;3.1100000000;0.4000000000;12.4000000000;7;65898999,505326;327
white;6.8000000000;0.2300000000;0.3100000000;2.8000000000;0.0470000000;40.0000000000;122.0000000000;0.9912600000;3.0600000000;0.6400000000;10.9000000000;7;52404444,2304292;249
white;6.8000000000;0.2200000000;0.2600000000;1.2000000000;0.0410000000;29.0000000000;182.0000000000;0.9910400000;3.0400000000;0.3500000000;11.2000000000;5;48003069,0365239;230
white;6.8000000000;0.1800000000;0.3500000000;5.4000000000;0.0540000000;53.0000000000;143.0000000000;0.9928700000;3.1000000000;0.5400000000;11.0000000000;7;50641932,973736;240
white;6.8000000000;0.2300000000;0.2900000000;15.4000000000;0.0730000000;56.0000000000;173.0000000000;0.9984000000;3.0600000000;0.4100000000;8.7000000000;6;44215078,2738015;213
white;6.8000000000;0.1600000000;0.2900000000;10.4000000000;0.0460000000;59.0000000000;143.0000000000;0.9951800000;3.2000000000;0.4000000000;10.8000000000;6;52262784,4750336;246
white;6.8000000000;0.2000000000;0.2800000000;12.6000000000;0.0480000000;54.0000000000;136.0000000000;0.9955600000;3.1900000000;0.3700000000;10.7000000000;6;58524820,6861396;281
white;6.8000000000;0.2000000000;0.2500000000;6.2000000000;0.0520000000;22.0000000000;106.0000000000;0.9935000000;3.0900000000;0.5400000000;10.8000000000;5;57059643,0170611;276
white;6.8000000000;0.1900000000;0.3300000000;4.9000000000;0.0470000000;42.0000000000;130.0000000000;0.9928300000;3.1200000000;0.5600000000;11.0000000000;6;61221321,8507592;298
white;6.8000000000;0.2700000000;0.4900000000;1.2000000000;0.0440000000;35.0000000000;126.0000000000;0.9900000000;3.1300000000;0.4800000000;12.1000000000;7;21995555,2776622;115
white;6.8000000000;0.3200000000;0.3400000000;1.2000000000;0.0440000000;14.0000000000;67.0000000000;0.9919000000;3.0500000000;0.4700000000;10.6000000000;4;19077944,1579636;100
white;6.8000000000;0.2100000000;0.2700000000;18.1500000000;0.0420000000;41.0000000000;146.0000000000;1.0001000000;3.3000000000;0.3600000000;8.7000000000;5;19503267,0821898;103
white;6.8000000000;0.2300000000;0.4200000000;7.4000000000;0.0440000000;56.0000000000;189.0000000000;0.9958000000;3.2200000000;0.4800000000;9.3000000000;6;27115081,7103309;135
white;6.8000000000;0.5300000000;0.3500000000;3.8000000000;0.0340000000;26.0000000000;109.0000000000;0.9906000000;3.2600000000;0.5700000000;12.7000000000;8;32723914,3268297;162
white;6.8000000000;0.2400000000;0.3800000000;8.3000000000;0.0450000000;50.0000000000;185.0000000000;0.9957800000;3.1500000000;0.5000000000;9.5000000000;6;32864378,7296682;166
white;6.8000000000;0.1700000000;0.3400000000;2.0000000000;0.0400000000;38.0000000000;111.0000000000;0.9900000000;3.2400000000;0.4500000000;12.9000000000;6;47257391,1613336;228
white;6.8000000000;0.3400000000;0.6900000000;1.3000000000;0.0580000000;12.0000000000;171.0000000000;0.9931000000;3.0600000000;0.4700000000;9.7000000000;5;46480813,8649205;222
white;6.8000000000;0.2700000000;0.2200000000;8.1000000000;0.0340000000;55.0000000000;203.0000000000;0.9961000000;3.1900000000;0.5200000000;8.9000000000;5;45260107,9126807;218
white;6.8000000000;0.3200000000;0.2100000000;2.2000000000;0.0440000000;15.0000000000;68.0000000000;0.9932000000;3.1700000000;0.3900000000;9.4000000000;6;95820094,276504;484
white;6.8000000000;0.1200000000;0.3100000000;5.2000000000;0.0450000000;29.0000000000;120.0000000000;0.9942000000;3.4100000000;0.4600000000;9.8000000000;7;75365633,8953206;382
white;6.8000000000;0.3200000000;0.2300000000;3.3000000000;0.0260000000;31.0000000000;99.0000000000;0.9896000000;3.1000000000;0.4000000000;12.4000000000;6;83943936,0021925;423
white;6.8000000000;0.3700000000;0.6700000000;1.5000000000;0.1750000000;16.0000000000;98.0000000000;0.9924400000;3.0600000000;0.5600000000;10.3000000000;6;86697173,3396041;432
white;6.8000000000;0.3700000000;0.2800000000;4.0000000000;0.0300000000;29.0000000000;79.0000000000;0.9900000000;3.2300000000;0.4600000000;12.4000000000;7;86355356,059323;430
white;6.9000000000;0.2900000000;0.3000000000;8.2000000000;0.0260000000;35.0000000000;112.0000000000;0.9914400000;3.0000000000;0.3700000000;12.3000000000;6;80734309,6125865;411
white;6.9000000000;0.3800000000;0.2500000000;9.8000000000;0.0400000000;28.0000000000;191.0000000000;0.9971000000;3.2800000000;0.6100000000;9.2000000000;5;74746673,1700702;379
white;6.9000000000;0.3800000000;0.2900000000;13.6500000000;0.0480000000;52.0000000000;189.0000000000;0.9978400000;3.0000000000;0.6000000000;9.5000000000;6;77118816,0935296;392
white;6.9000000000;0.2400000000;0.3300000000;12.5000000000;0.0460000000;47.0000000000;153.0000000000;0.9983000000;3.2800000000;0.7700000000;9.6000000000;6;91655869,2068175;464
white;6.9000000000;0.1700000000;0.3000000000;2.0000000000;0.0470000000;13.0000000000;117.0000000000;0.9915200000;3.1600000000;0.5100000000;11.6000000000;6;43843692,432293;209
white;6.9000000000;0.2400000000;0.3700000000;6.1000000000;0.0270000000;38.0000000000;112.0000000000;0.9908600000;3.1900000000;0.3400000000;12.4000000000;6;33554664,7962396;167
white;6.9000000000;0.5800000000;0.5800000000;8.2000000000;0.0320000000;29.0000000000;169.0000000000;0.9927500000;3.2800000000;0.4400000000;12.2000000000;6;33665337,1204267;168
white;6.9000000000;0.2300000000;0.3400000000;2.7000000000;0.0320000000;24.0000000000;121.0000000000;0.9902000000;3.1400000000;0.3800000000;12.4000000000;7;33712693,4776528;169
white;6.9000000000;0.4900000000;0.2400000000;1.2000000000;0.0490000000;13.0000000000;125.0000000000;0.9932000000;3.1700000000;0.5100000000;9.4000000000;5;34287648,2787306;171
white;6.9000000000;0.1800000000;0.3300000000;1.0000000000;0.0540000000;24.0000000000;164.0000000000;0.9926000000;3.4200000000;0.5100000000;10.5000000000;5;37862439,2748771;188
white;6.9000000000;0.7500000000;0.1300000000;6.3000000000;0.0360000000;19.0000000000;50.0000000000;0.9931200000;3.0900000000;0.2500000000;11.1000000000;4;29305131,0420544;147
white;6.9000000000;0.4000000000;0.2200000000;5.9500000000;0.0810000000;76.0000000000;303.0000000000;0.9970500000;3.4000000000;0.5700000000;9.4000000000;5;22677846,4053739;122
white;6.9000000000;0.3900000000;0.4000000000;4.6000000000;0.0220000000;5.0000000000;19.0000000000;0.9915000000;3.3100000000;0.3700000000;12.6000000000;3;21423355,7944965;112
white;6.9000000000;0.4000000000;0.4200000000;6.2000000000;0.0660000000;41.0000000000;176.0000000000;0.9955200000;3.1200000000;0.5400000000;9.4000000000;5;21168036,9633356;108
white;6.9000000000;0.2500000000;0.3300000000;1.2000000000;0.0350000000;35.0000000000;158.0000000000;0.9908200000;3.0200000000;0.5800000000;11.3000000000;6;61099720,4558611;295
white;6.9000000000;0.3100000000;0.3200000000;1.6000000000;0.0360000000;34.0000000000;114.0000000000;0.9906800000;3.1900000000;0.4500000000;11.4000000000;7;62131966,2950714;302
white;6.9000000000;0.3400000000;0.3600000000;1.4000000000;0.0320000000;13.0000000000;145.0000000000;0.9921400000;3.0700000000;0.5200000000;9.8000000000;5;55122781,6503897;265
white;6.9000000000;0.2300000000;0.3800000000;8.3000000000;0.0470000000;47.0000000000;162.0000000000;0.9954000000;3.3400000000;0.5200000000;10.5000000000;7;50707149,7701236;241
white;6.9000000000;0.2600000000;0.4900000000;1.6000000000;0.0580000000;39.0000000000;166.0000000000;0.9965000000;3.6500000000;0.5200000000;9.4000000000;4;49123485,5145827;234
white;6.9000000000;0.2400000000;0.3500000000;1.0000000000;0.0520000000;35.0000000000;146.0000000000;0.9930000000;3.4500000000;0.4400000000;10.0000000000;6;51912638,3767407;244
white;6.9000000000;0.3000000000;0.2500000000;3.3000000000;0.0410000000;26.0000000000;124.0000000000;0.9942800000;3.1800000000;0.5000000000;9.3000000000;6;66170328,2376422;328
white;6.9000000000;0.2900000000;0.4100000000;7.8000000000;0.0460000000;52.0000000000;171.0000000000;0.9953700000;3.1200000000;0.5100000000;9.6000000000;5;72306608,8893928;364
red;6.9000000000;0.5600000000;0.0300000000;1.5000000000;0.0860000000;36.0000000000;46.0000000000;0.9952200000;3.5300000000;0.5700000000;10.6000000000;5;69225202,8044031;126
red;6.9000000000;0.5800000000;0.0100000000;1.9000000000;0.0800000000;40.0000000000;54.0000000000;0.9968300000;3.4000000000;0.7300000000;9.7000000000;5;13059462,3109353;25
red;6.9000000000;0.5400000000;0.0400000000;3.0000000000;0.0770000000;7.0000000000;27.0000000000;0.9987000000;3.6900000000;0.9100000000;9.4000000000;6;144550578,883355;241
red;6.9000000000;1.0900000000;0.0600000000;2.1000000000;0.0610000000;12.0000000000;31.0000000000;0.9948000000;3.5100000000;0.4300000000;11.4000000000;4;145117395,787554;242
red;6.9000000000;0.6300000000;0.0200000000;1.9000000000;0.0780000000;18.0000000000;30.0000000000;0.9971200000;3.4000000000;0.7500000000;9.8000000000;5;159328018,001235;265
red;6.9000000000;0.8400000000;0.2100000000;4.1000000000;0.0740000000;16.0000000000;65.0000000000;0.9984200000;3.5300000000;0.7200000000;9.2500000000;6;275585935,511996;434
red;6.9000000000;0.6300000000;0.0100000000;2.4000000000;0.0760000000;14.0000000000;39.0000000000;0.9952200000;3.3400000000;0.5300000000;10.8000000000;6;247970415,518797;387
red;6.9000000000;0.4400000000;0.0000000000;1.4000000000;0.0700000000;32.0000000000;38.0000000000;0.9943800000;3.3200000000;0.5800000000;11.4000000000;6;223796930,210405;351
red;6.9000000000;0.6850000000;0.0000000000;2.5000000000;0.1050000000;22.0000000000;37.0000000000;0.9966000000;3.4600000000;0.5700000000;10.6000000000;6;227602580,246608;356
white;6.9000000000;0.2900000000;0.2300000000;8.6000000000;0.0560000000;56.0000000000;215.0000000000;0.9967000000;3.1700000000;0.4400000000;8.8000000000;5;2827729,6412339;15
white;6.9000000000;0.2400000000;0.4000000000;15.4000000000;0.0520000000;81.0000000000;198.0000000000;0.9986000000;3.2000000000;0.6900000000;9.4000000000;5;10178602,5780166;54
white;6.9000000000;0.4000000000;0.5600000000;11.2000000000;0.0430000000;40.0000000000;142.0000000000;0.9975000000;3.1400000000;0.4600000000;8.7000000000;5;10060929,036184;52
white;6.9000000000;0.3800000000;0.2900000000;13.6500000000;0.0480000000;52.0000000000;189.0000000000;0.9978400000;3.0000000000;0.6000000000;9.5000000000;6;13330011,060574;66
red;6.9000000000;0.7400000000;0.0300000000;2.3000000000;0.0540000000;7.0000000000;16.0000000000;0.9950800000;3.4500000000;0.6300000000;11.5000000000;6;314784425,508784;488
red;7.0000000000;0.6000000000;0.3000000000;4.5000000000;0.0680000000;20.0000000000;110.0000000000;0.9991400000;3.3000000000;1.1700000000;10.2000000000;5;295345595,240305;461
white;7.0000000000;0.3400000000;0.3000000000;1.8000000000;0.0450000000;44.0000000000;142.0000000000;0.9914000000;2.9900000000;0.4500000000;10.8000000000;6;14065227,3889985;72
white;7.0000000000;0.2300000000;0.3600000000;7.1000000000;0.0280000000;31.0000000000;104.0000000000;0.9922000000;3.3500000000;0.4700000000;12.1000000000;8;14994332,5098879;79
white;7.0000000000;0.4800000000;0.1200000000;4.5000000000;0.0500000000;23.0000000000;86.0000000000;0.9939800000;2.8600000000;0.3500000000;9.0000000000;5;14610990,8145019;75
white;7.0000000000;0.1700000000;0.3300000000;4.0000000000;0.0340000000;17.0000000000;127.0000000000;0.9934000000;3.1900000000;0.3900000000;10.6000000000;7;9954180,839772;50
white;7.0000000000;0.1500000000;0.2800000000;14.7000000000;0.0510000000;29.0000000000;149.0000000000;0.9979200000;2.9600000000;0.3900000000;9.0000000000;7;2827392,5024527;14
white;7.0000000000;0.2200000000;0.3100000000;2.7000000000;0.0300000000;41.0000000000;136.0000000000;0.9898000000;3.1600000000;0.3700000000;12.7000000000;7;2631580,0631575;11
white;7.0000000000;0.1300000000;0.3000000000;5.0000000000;0.0560000000;31.0000000000;122.0000000000;0.9945000000;3.4700000000;0.4200000000;10.5000000000;6;7543487,2142695;34
red;7.0000000000;0.7450000000;0.1200000000;1.8000000000;0.1140000000;15.0000000000;64.0000000000;0.9958800000;3.2200000000;0.5900000000;9.5000000000;6;199535710,587803;316
red;7.0000000000;0.6850000000;0.0000000000;1.9000000000;0.0670000000;40.0000000000;63.0000000000;0.9979000000;3.6000000000;0.8100000000;9.9000000000;5;200046823,224651;317
red;7.0000000000;0.5800000000;0.2800000000;4.8000000000;0.0850000000;12.0000000000;69.0000000000;0.9963300000;3.3200000000;0.7000000000;11.0000000000;6;178078207,850178;292
red;7.0000000000;0.5600000000;0.1700000000;1.7000000000;0.0650000000;15.0000000000;24.0000000000;0.9951400000;3.4400000000;0.6800000000;10.5500000000;7;161266801,152092;270
red;7.0000000000;0.4300000000;0.3600000000;1.6000000000;0.0890000000;14.0000000000;37.0000000000;0.9961500000;3.3400000000;0.5600000000;9.2000000000;6;167827862,698315;283
red;7.0000000000;0.5600000000;0.1300000000;1.6000000000;0.0770000000;25.0000000000;42.0000000000;0.9962900000;3.3400000000;0.5900000000;9.2000000000;5;90539547,2885696;161
red;7.0000000000;0.4300000000;0.3000000000;2.0000000000;0.0850000000;6.0000000000;39.0000000000;0.9934600000;3.3300000000;0.4600000000;11.9000000000;6;128878460,518833;221
red;7.0000000000;0.4200000000;0.3500000000;1.6000000000;0.0880000000;16.0000000000;39.0000000000;0.9961000000;3.3400000000;0.5500000000;9.2000000000;5;110025311,559476;196
red;7.0000000000;0.4500000000;0.3400000000;2.7000000000;0.0820000000;16.0000000000;72.0000000000;0.9980000000;3.5500000000;0.6000000000;9.5000000000;5;107229279,482933;190
red;7.0000000000;0.5900000000;0.0000000000;1.7000000000;0.0520000000;3.0000000000;8.0000000000;0.9960000000;3.4100000000;0.4700000000;10.3000000000;5;12801415,1702177;23
red;7.0000000000;0.5400000000;0.0900000000;2.0000000000;0.0810000000;10.0000000000;16.0000000000;0.9947900000;3.4300000000;0.5900000000;11.5000000000;6;15873736,2032444;29
red;7.0000000000;0.6900000000;0.0800000000;1.8000000000;0.0970000000;22.0000000000;89.0000000000;0.9959000000;3.3400000000;0.5400000000;9.2000000000;6;6357330,0708606;11
red;7.0000000000;0.2300000000;0.4000000000;1.6000000000;0.0630000000;21.0000000000;67.0000000000;0.9952000000;3.5000000000;0.6300000000;11.1000000000;5;64278618,3219414;115
red;7.0000000000;0.3600000000;0.2100000000;2.4000000000;0.0860000000;24.0000000000;69.0000000000;0.9955600000;3.4000000000;0.5300000000;10.1000000000;6;60283253,6811674;113
red;7.0000000000;0.6900000000;0.0000000000;1.9000000000;0.1140000000;3.0000000000;10.0000000000;0.9963600000;3.3500000000;0.6000000000;9.7000000000;6;42552190,5956303;81
white;7.0000000000;0.2200000000;0.2800000000;10.6000000000;0.0390000000;32.0000000000;117.0000000000;0.9935500000;3.0500000000;0.5500000000;11.5000000000;7;72072076,7130026;360
white;7.0000000000;0.3300000000;0.3200000000;1.2000000000;0.0530000000;38.0000000000;138.0000000000;0.9906000000;3.1300000000;0.2800000000;11.2000000000;6;72113605,3190592;361
white;7.0000000000;0.1400000000;0.4000000000;1.7000000000;0.0350000000;16.0000000000;85.0000000000;0.9911000000;3.1900000000;0.4200000000;11.8000000000;6;71693941,1109506;358
white;7.0000000000;0.1500000000;0.2800000000;14.7000000000;0.0510000000;29.0000000000;149.0000000000;0.9979200000;2.9600000000;0.3900000000;9.0000000000;7;69107568,3781197;343
white;7.0000000000;0.2900000000;0.3700000000;1.6000000000;0.0350000000;34.0000000000;126.0000000000;0.9905800000;3.2600000000;0.4700000000;12.3000000000;6;65004884,6401799;320
white;7.0000000000;0.1400000000;0.4900000000;5.9000000000;0.0530000000;22.0000000000;118.0000000000;0.9954000000;3.3600000000;0.3600000000;9.4000000000;6;67015692,55563;333
white;7.0000000000;0.3400000000;0.1000000000;3.5000000000;0.0440000000;17.0000000000;63.0000000000;0.9937000000;3.0100000000;0.3900000000;9.2000000000;5;62362041,161498;304
white;7.0000000000;0.2600000000;0.3400000000;10.9000000000;0.0380000000;25.0000000000;84.0000000000;0.9943200000;3.1100000000;0.3400000000;10.9000000000;6;62470210,5561976;306
white;7.0000000000;0.2500000000;0.2900000000;15.2000000000;0.0470000000;40.0000000000;171.0000000000;0.9982000000;3.2200000000;0.4500000000;9.3000000000;5;57369796,2602648;277
white;7.0000000000;0.2400000000;0.3500000000;1.0000000000;0.0320000000;42.0000000000;104.0000000000;0.9898800000;3.1600000000;0.3700000000;11.7000000000;7;60291889,3699759;291
white;7.0000000000;0.1800000000;0.3700000000;1.5000000000;0.0430000000;16.0000000000;104.0000000000;0.9921600000;3.1800000000;0.5000000000;10.8000000000;5;60750147,1209672;292
white;7.0000000000;0.5700000000;0.1000000000;8.3000000000;0.0940000000;23.0000000000;188.0000000000;0.9972000000;3.4000000000;0.4700000000;9.2000000000;4;15370372,6360899;82
white;7.0000000000;0.4700000000;0.0700000000;1.1000000000;0.0350000000;17.0000000000;151.0000000000;0.9910000000;3.0200000000;0.3400000000;10.5000000000;5;18340189,5097928;97
white;7.0000000000;0.1500000000;0.2800000000;14.7000000000;0.0510000000;29.0000000000;149.0000000000;0.9979200000;2.9600000000;0.3900000000;9.0000000000;7;22643526,7019026;121
white;7.0000000000;0.1600000000;0.2600000000;6.8500000000;0.0470000000;30.0000000000;220.0000000000;0.9962200000;3.3800000000;0.5800000000;10.1000000000;6;37076559,9283352;185
white;7.0000000000;0.1500000000;0.2800000000;14.7000000000;0.0510000000;29.0000000000;149.0000000000;0.9979200000;2.9600000000;0.3900000000;9.0000000000;7;31406626,4956795;157
white;7.0000000000;0.3200000000;0.3500000000;1.5000000000;0.0390000000;24.0000000000;125.0000000000;0.9918000000;3.1700000000;0.6400000000;12.2000000000;6;32771836,9281966;163
white;7.0000000000;0.4400000000;0.2400000000;12.1000000000;0.0560000000;68.0000000000;210.0000000000;0.9971800000;3.0500000000;0.5000000000;9.5000000000;5;45858951,6041098;220
white;7.0000000000;0.1600000000;0.2500000000;14.3000000000;0.0440000000;27.0000000000;149.0000000000;0.9980000000;2.9100000000;0.4600000000;9.2000000000;6;42539928,8022787;203
white;7.0000000000;0.1600000000;0.2500000000;14.3000000000;0.0440000000;27.0000000000;149.0000000000;0.9980000000;2.9100000000;0.4600000000;9.2000000000;6;92108540,4191927;467
white;7.0000000000;0.4800000000;0.1200000000;4.5000000000;0.0500000000;23.0000000000;86.0000000000;0.9939800000;2.8600000000;0.3500000000;9.0000000000;5;95112134,0352911;481
white;7.0000000000;0.1500000000;0.2800000000;14.7000000000;0.0510000000;29.0000000000;149.0000000000;0.9979200000;2.9600000000;0.3900000000;9.0000000000;7;96858977,6518845;490
white;7.0000000000;0.1100000000;0.3200000000;4.6000000000;0.0570000000;59.0000000000;144.0000000000;0.9956000000;3.5500000000;0.4400000000;9.4000000000;7;97701043,6908844;493
white;7.0000000000;0.2300000000;0.2600000000;7.2000000000;0.0410000000;21.0000000000;90.0000000000;0.9950900000;3.2200000000;0.5500000000;9.5000000000;6;76944779,8392676;391
white;7.0000000000;0.1300000000;0.3700000000;12.8500000000;0.0420000000;36.0000000000;105.0000000000;0.9958100000;3.0500000000;0.5500000000;10.7000000000;6;76243322,0924479;386
white;7.0000000000;0.2700000000;0.3600000000;20.7000000000;0.0450000000;45.0000000000;170.0000000000;1.0010000000;3.0000000000;0.4500000000;8.8000000000;6;76838413,9507829;388
white;7.0000000000;0.3300000000;0.7800000000;9.9000000000;0.0420000000;21.0000000000;251.0000000000;0.9943500000;3.0100000000;0.5500000000;11.0000000000;6;81703264,1648847;414
white;7.0000000000;0.5300000000;0.0200000000;1.0000000000;0.0360000000;39.0000000000;107.0000000000;0.9930000000;3.2000000000;0.3200000000;9.0000000000;5;85009759,7464232;427
white;7.1000000000;0.4400000000;0.3700000000;2.7000000000;0.0410000000;35.0000000000;128.0000000000;0.9896000000;3.0700000000;0.4300000000;13.5000000000;7;82934702,2131056;420
white;7.1000000000;0.2400000000;0.3400000000;1.2000000000;0.0450000000;6.0000000000;132.0000000000;0.9913200000;3.1600000000;0.4600000000;11.2000000000;4;97913781,5214507;496
white;7.1000000000;0.2200000000;0.3300000000;2.8000000000;0.0330000000;48.0000000000;153.0000000000;0.9899000000;3.1500000000;0.3800000000;12.7000000000;7;41916694,2376169;200
white;7.1000000000;0.3600000000;0.4000000000;1.9500000000;0.0330000000;26.0000000000;118.0000000000;0.9893400000;3.2000000000;0.4500000000;13.5000000000;7;34777404,7570378;172
white;7.1000000000;0.4400000000;0.6200000000;11.8000000000;0.0440000000;52.0000000000;152.0000000000;0.9975000000;3.1200000000;0.4600000000;8.7000000000;6;36304191,7444128;182
white;7.1000000000;0.2300000000;0.3000000000;2.6000000000;0.0340000000;62.0000000000;148.0000000000;0.9912100000;3.0300000000;0.5600000000;11.3000000000;7;35544978,9578767;176
white;7.1000000000;0.1800000000;0.3900000000;14.5000000000;0.0510000000;48.0000000000;156.0000000000;0.9994700000;3.3500000000;0.7800000000;9.1000000000;5;27488387,007718;139
white;7.1000000000;0.2500000000;0.3100000000;2.3000000000;0.0500000000;32.0000000000;156.0000000000;0.9914000000;3.1400000000;0.5100000000;11.4000000000;6;58706812,7637121;282
white;7.1000000000;0.2100000000;0.3200000000;2.2000000000;0.0370000000;28.0000000000;141.0000000000;0.9930000000;3.2000000000;0.5700000000;10.0000000000;7;64024434,3073686;314
white;7.1000000000;0.2500000000;0.2800000000;1.6000000000;0.0520000000;46.0000000000;169.0000000000;0.9926000000;3.0500000000;0.4100000000;10.5000000000;5;65432051,5831541;323
