type;fixed_acidity;volatile_acidity;citric_acid;residual_sugar;chlorides;free_sulfur_dioxide;total_sulfur_dioxide;density;pH;sulphates;alcohol
white;6.3000000000;0.1500000000;0.3000000000;1.4000000000;0.0220000000;38.0000000000;100.0000000000;0.9909900000;3.4200000000;0.5700000000;11.4000000000
white;7.2000000000;0.1500000000;0.3800000000;1.2000000000;0.0380000000;18.0000000000;110.0000000000;0.9917000000;3.1900000000;0.4300000000;11.1000000000
white;7.5000000000;0.2800000000;0.7800000000;12.1000000000;0.0410000000;53.0000000000;161.0000000000;0.9983800000;2.9800000000;0.4400000000;8.7000000000
white;6.0000000000;0.2600000000;0.3400000000;1.3000000000;0.0460000000;6.0000000000;29.0000000000;0.9924000000;3.2900000000;0.6300000000;10.4000000000
white;6.0000000000;0.5550000000;0.2600000000;4.5000000000;0.0530000000;17.0000000000;126.0000000000;0.9943000000;3.2400000000;0.4600000000;9.1000000000
white;6.2000000000;0.2700000000;0.4700000000;1.2000000000;0.1460000000;28.0000000000;105.0000000000;0.9922400000;3.2300000000;0.5100000000;10.1000000000
white;6.1000000000;0.2000000000;0.1700000000;1.6000000000;0.0480000000;46.0000000000;129.0000000000;0.9910000000;3.3000000000;0.4300000000;11.4000000000
white;6.4000000000;0.1700000000;0.3400000000;1.5000000000;0.0930000000;43.0000000000;136.0000000000;0.9938000000;3.2500000000;0.4900000000;9.6000000000
white;6.9000000000;0.1200000000;0.3600000000;2.2000000000;0.0370000000;18.0000000000;111.0000000000;0.9919000000;3.4100000000;0.8200000000;11.9000000000
white;6.3000000000;0.2500000000;0.2700000000;6.6000000000;0.0540000000;40.0000000000;158.0000000000;0.9937800000;3.2000000000;0.4800000000;10.3000000000
white;6.7000000000;0.3400000000;0.3000000000;8.5000000000;0.0590000000;24.0000000000;152.0000000000;0.9961500000;3.4600000000;0.6400000000;11.0000000000
white;7.8000000000;0.1500000000;0.3400000000;1.1000000000;0.0350000000;31.0000000000;93.0000000000;0.9909600000;3.0700000000;0.7200000000;11.3000000000
white;6.0000000000;0.2900000000;0.2100000000;1.3000000000;0.0550000000;42.0000000000;168.0000000000;0.9914000000;3.3200000000;0.4300000000;11.1000000000
white;6.7000000000;0.2400000000;0.3100000000;2.3000000000;0.0440000000;37.0000000000;113.0000000000;0.9901300000;3.2900000000;0.4600000000;12.9000000000
white;6.0000000000;0.2900000000;0.4100000000;10.8000000000;0.0480000000;55.0000000000;149.0000000000;0.9937000000;3.0900000000;0.5900000000;11.0000000000
white;6.4000000000;0.3400000000;0.2300000000;6.3000000000;0.0390000000;37.0000000000;143.0000000000;0.9944000000;3.1900000000;0.6500000000;10.0000000000
white;7.6000000000;0.3700000000;0.3400000000;3.2000000000;0.0280000000;42.0000000000;162.0000000000;0.9903000000;3.0100000000;0.3300000000;12.4000000000
white;8.1000000000;0.2500000000;0.3400000000;10.1000000000;0.0500000000;30.0000000000;121.0000000000;0.9972400000;3.1700000000;0.4900000000;10.1000000000
white;6.8000000000;0.2800000000;0.3700000000;7.0000000000;0.0570000000;35.0000000000;208.0000000000;0.9973000000;3.5700000000;0.5500000000;10.2000000000
white;7.5000000000;0.2600000000;0.5200000000;13.2000000000;0.0470000000;64.0000000000;179.0000000000;0.9982000000;3.1000000000;0.4600000000;9.0000000000
white;7.6000000000;0.2300000000;0.4900000000;10.0000000000;0.0360000000;45.0000000000;182.0000000000;0.9967000000;3.0800000000;0.5800000000;9.6000000000
white;7.4000000000;0.1900000000;0.4900000000;9.3000000000;0.0300000000;26.0000000000;132.0000000000;0.9940000000;2.9900000000;0.3200000000;11.0000000000
white;7.1000000000;0.2100000000;0.4000000000;1.2000000000;0.0690000000;24.0000000000;156.0000000000;0.9928000000;3.4200000000;0.4300000000;10.6000000000
white;7.1000000000;0.3200000000;0.3200000000;11.0000000000;0.0380000000;16.0000000000;66.0000000000;0.9937000000;3.2400000000;0.4000000000;11.5000000000
white;6.7000000000;0.2000000000;0.4200000000;14.0000000000;0.0380000000;83.0000000000;160.0000000000;0.9987000000;3.1600000000;0.5000000000;9.4000000000
white;6.9000000000;0.3000000000;0.2500000000;3.3000000000;0.0410000000;26.0000000000;124.0000000000;0.9942800000;3.1800000000;0.5000000000;9.3000000000
white;5.8000000000;0.4000000000;0.4200000000;4.4000000000;0.0470000000;38.5000000000;245.0000000000;0.9937000000;3.2500000000;0.5700000000;9.6000000000
white;8.4000000000;0.1800000000;0.4200000000;5.1000000000;0.0360000000;7.0000000000;77.0000000000;0.9939000000;3.1600000000;0.5200000000;11.7000000000
white;8.5000000000;0.1900000000;0.4800000000;1.1000000000;0.0260000000;23.0000000000;58.0000000000;0.9918400000;2.9000000000;0.5000000000;10.5000000000
white;5.9000000000;0.2500000000;0.2700000000;1.5000000000;0.0290000000;37.0000000000;81.0000000000;0.9892000000;3.2000000000;0.4600000000;12.2000000000
white;6.2000000000;0.3000000000;0.3100000000;1.6000000000;0.0350000000;40.0000000000;106.0000000000;0.9891400000;3.2600000000;0.3900000000;12.9000000000
white;6.1000000000;0.2700000000;0.3200000000;6.2000000000;0.0480000000;47.0000000000;161.0000000000;0.9928100000;3.2200000000;0.6000000000;11.0000000000
white;7.8000000000;0.2000000000;0.3200000000;5.0000000000;0.0160000000;31.0000000000;101.0000000000;0.9918600000;2.9900000000;0.3900000000;11.0000000000
white;7.0000000000;0.2000000000;0.3100000000;8.0000000000;0.0500000000;29.0000000000;213.0000000000;0.9959600000;3.2800000000;0.5700000000;10.4000000000
white;5.9000000000;0.6550000000;0.0000000000;5.6000000000;0.0330000000;8.0000000000;31.0000000000;0.9936000000;3.3200000000;0.5100000000;10.5000000000
white;6.6000000000;0.4350000000;0.3800000000;9.2000000000;0.0580000000;66.0000000000;243.0000000000;0.9983300000;3.2300000000;0.5400000000;9.1000000000
white;6.8000000000;0.4500000000;0.3000000000;11.8000000000;0.0940000000;23.0000000000;97.0000000000;0.9970000000;3.0900000000;0.4400000000;9.6000000000
white;6.4000000000;0.1800000000;0.7400000000;11.9000000000;0.0460000000;54.0000000000;168.0000000000;0.9978000000;3.5800000000;0.6800000000;10.1000000000
white;6.8000000000;0.1800000000;0.2800000000;1.1000000000;0.0270000000;32.0000000000;112.0000000000;0.9908900000;3.1500000000;0.4500000000;11.0000000000
white;7.6000000000;0.1700000000;0.3600000000;4.5000000000;0.0420000000;26.0000000000;102.0000000000;0.9942700000;3.0900000000;0.4700000000;9.5000000000
white;7.9000000000;0.1900000000;0.2600000000;2.1000000000;0.0390000000;8.0000000000;143.0000000000;0.9942000000;3.0500000000;0.7400000000;9.8000000000
white;5.2000000000;0.2100000000;0.3100000000;1.7000000000;0.0480000000;17.0000000000;61.0000000000;0.9895300000;3.2400000000;0.3700000000;12.0000000000
white;6.9000000000;0.2400000000;0.3900000000;1.3000000000;0.0630000000;18.0000000000;136.0000000000;0.9928000000;3.3100000000;0.4800000000;10.4000000000
white;6.0000000000;0.2700000000;0.3200000000;3.6000000000;0.0350000000;36.0000000000;133.0000000000;0.9921500000;3.2300000000;0.4600000000;10.8000000000
white;6.8000000000;0.4300000000;0.3000000000;3.5000000000;0.0330000000;27.0000000000;135.0000000000;0.9906000000;3.0000000000;0.3700000000;12.0000000000
white;6.7000000000;0.5100000000;0.2400000000;2.1000000000;0.0430000000;14.0000000000;155.0000000000;0.9904000000;3.2200000000;0.6000000000;13.0000000000
white;6.1000000000;0.2100000000;0.3000000000;6.3000000000;0.0390000000;47.0000000000;136.0000000000;0.9906800000;3.2700000000;0.3100000000;12.7000000000
white;7.2000000000;0.2100000000;1.0000000000;1.1000000000;0.1540000000;46.0000000000;114.0000000000;0.9931000000;2.9500000000;0.4300000000;9.2000000000
white;6.8000000000;0.2400000000;0.3800000000;8.3000000000;0.0450000000;50.0000000000;185.0000000000;0.9957800000;3.1500000000;0.5000000000;9.5000000000
