type;fixed_acidity;volatile_acidity;citric_acid;residual_sugar;chlorides;free_sulfur_dioxide;total_sulfur_dioxide;density;pH;sulphates;alcohol;quality;rnum
white;6.0000000000;0.1900000000;0.2600000000;12.4000000000;0.0480000000;50.0000000000;147.0000000000;0.9972000000;3.3000000000;0.3600000000;8.9000000000;6;36
white;6.6000000000;0.3800000000;0.1500000000;4.6000000000;0.0440000000;25.0000000000;78.0000000000;0.9931000000;3.1100000000;0.3800000000;10.2000000000;6;37
white;7.4000000000;0.2000000000;0.3600000000;1.2000000000;0.0380000000;44.0000000000;111.0000000000;0.9926000000;3.3600000000;0.3400000000;9.9000000000;6;38
white;6.8000000000;0.2200000000;0.2400000000;4.9000000000;0.0920000000;30.0000000000;123.0000000000;0.9951000000;3.0300000000;0.4600000000;8.6000000000;6;39
white;6.0000000000;0.1900000000;0.2600000000;12.4000000000;0.0480000000;50.0000000000;147.0000000000;0.9972000000;3.3000000000;0.3600000000;8.9000000000;6;40
white;7.1000000000;0.4400000000;0.6200000000;11.8000000000;0.0440000000;52.0000000000;152.0000000000;0.9975000000;3.1200000000;0.4600000000;8.7000000000;6;41
white;7.2000000000;0.3900000000;0.6300000000;11.0000000000;0.0440000000;55.0000000000;156.0000000000;0.9974000000;3.0900000000;0.4400000000;8.7000000000;6;42
white;7.1000000000;0.4400000000;0.6200000000;11.8000000000;0.0440000000;52.0000000000;152.0000000000;0.9975000000;3.1200000000;0.4600000000;8.7000000000;6;43
white;6.8000000000;0.2500000000;0.3100000000;13.3000000000;0.0500000000;69.0000000000;202.0000000000;0.9972000000;3.2200000000;0.4800000000;9.7000000000;6;44
white;7.3000000000;0.2200000000;0.3000000000;8.2000000000;0.0470000000;42.0000000000;207.0000000000;0.9966000000;3.3300000000;0.4600000000;9.5000000000;6;45
white;6.8000000000;0.2200000000;0.3100000000;1.4000000000;0.0530000000;34.0000000000;114.0000000000;0.9929000000;3.3900000000;0.7700000000;10.6000000000;6;46
white;7.1000000000;0.2000000000;0.3400000000;16.0000000000;0.0500000000;51.0000000000;166.0000000000;0.9985000000;3.2100000000;0.6000000000;9.2000000000;6;47
white;7.1000000000;0.2300000000;0.3500000000;16.5000000000;0.0400000000;60.0000000000;171.0000000000;0.9990000000;3.1600000000;0.5900000000;9.1000000000;6;48
white;7.1000000000;0.2300000000;0.3500000000;16.5000000000;0.0400000000;60.0000000000;171.0000000000;0.9990000000;3.1600000000;0.5900000000;9.1000000000;6;49
white;7.1000000000;0.2600000000;0.2900000000;12.4000000000;0.0440000000;62.0000000000;240.0000000000;0.9969000000;3.0400000000;0.4200000000;9.2000000000;6;50
white;6.0000000000;0.3400000000;0.6600000000;15.9000000000;0.0460000000;26.0000000000;164.0000000000;0.9979000000;3.1400000000;0.5000000000;8.8000000000;6;51
white;7.3000000000;0.1300000000;0.3200000000;14.4000000000;0.0510000000;34.0000000000;109.0000000000;0.9974000000;3.2000000000;0.3500000000;9.2000000000;6;52
white;6.5000000000;0.1700000000;0.5400000000;8.5000000000;0.0820000000;64.0000000000;163.0000000000;0.9959000000;2.8900000000;0.3900000000;8.8000000000;6;53
white;6.0000000000;0.3100000000;0.2400000000;3.3000000000;0.0410000000;25.0000000000;143.0000000000;0.9914000000;3.3100000000;0.4400000000;11.3000000000;6;54
white;7.0000000000;0.1400000000;0.4000000000;1.7000000000;0.0350000000;16.0000000000;85.0000000000;0.9911000000;3.1900000000;0.4200000000;11.8000000000;6;55
white;8.2000000000;0.2300000000;0.4000000000;1.2000000000;0.0270000000;36.0000000000;121.0000000000;0.9920000000;3.1200000000;0.3800000000;10.7000000000;6;56
white;6.0000000000;0.3400000000;0.6600000000;15.9000000000;0.0460000000;26.0000000000;164.0000000000;0.9979000000;3.1400000000;0.5000000000;8.8000000000;6;57
white;6.1000000000;0.3000000000;0.5600000000;2.7000000000;0.0460000000;46.0000000000;184.0000000000;0.9924000000;3.3100000000;0.5700000000;10.9000000000;6;58
white;6.9000000000;0.1900000000;0.2800000000;5.0000000000;0.0580000000;14.0000000000;146.0000000000;0.9952000000;3.2900000000;0.3600000000;9.1000000000;6;59
white;6.4000000000;0.1300000000;0.4700000000;1.6000000000;0.0920000000;40.0000000000;158.0000000000;0.9928000000;3.2100000000;0.3600000000;9.8000000000;6;60
white;6.7000000000;0.1900000000;0.3600000000;1.1000000000;0.0260000000;63.0000000000;143.0000000000;0.9912000000;3.2700000000;0.4800000000;11.0000000000;6;61
white;7.9000000000;0.2100000000;0.4000000000;1.2000000000;0.0390000000;38.0000000000;107.0000000000;0.9920000000;3.2100000000;0.5400000000;10.8000000000;6;62
white;8.5000000000;0.2100000000;0.4100000000;4.3000000000;0.0360000000;24.0000000000;99.0000000000;0.9947000000;3.1800000000;0.5300000000;9.7000000000;6;63
white;8.1000000000;0.2000000000;0.4000000000;2.0000000000;0.0370000000;19.0000000000;87.0000000000;0.9921000000;3.1200000000;0.5400000000;11.2000000000;6;64
white;6.3000000000;0.2550000000;0.3700000000;1.1000000000;0.0400000000;37.0000000000;114.0000000000;0.9905000000;3.0000000000;0.3900000000;10.9000000000;6;65
white;5.6000000000;0.1600000000;0.2700000000;1.4000000000;0.0440000000;53.0000000000;168.0000000000;0.9918000000;3.2800000000;0.3700000000;10.1000000000;6;66
white;8.2000000000;0.2300000000;0.4000000000;7.5000000000;0.0490000000;12.0000000000;76.0000000000;0.9966000000;3.0600000000;0.8400000000;9.7000000000;6;67
white;7.4000000000;0.2400000000;0.4200000000;14.0000000000;0.0660000000;48.0000000000;198.0000000000;0.9979000000;2.8900000000;0.4200000000;8.9000000000;6;68
white;7.4000000000;0.2400000000;0.4200000000;14.0000000000;0.0660000000;48.0000000000;198.0000000000;0.9979000000;2.8900000000;0.4200000000;8.9000000000;6;69
white;6.9000000000;0.2500000000;0.3000000000;4.1000000000;0.0540000000;23.0000000000;116.0000000000;0.9940000000;2.9900000000;0.3800000000;9.4000000000;6;70
white;8.4000000000;0.2700000000;0.4600000000;8.7000000000;0.0480000000;39.0000000000;197.0000000000;0.9974000000;3.1400000000;0.5900000000;9.6000000000;6;71
white;7.4000000000;0.2400000000;0.4200000000;14.0000000000;0.0660000000;48.0000000000;198.0000000000;0.9979000000;2.8900000000;0.4200000000;8.9000000000;6;72
white;7.6000000000;0.1800000000;0.4600000000;10.2000000000;0.0550000000;58.0000000000;135.0000000000;0.9968000000;3.1400000000;0.4300000000;9.9000000000;6;73
white;6.9000000000;0.2500000000;0.3000000000;4.1000000000;0.0540000000;23.0000000000;116.0000000000;0.9940000000;2.9900000000;0.3800000000;9.4000000000;6;74
white;7.1000000000;0.3000000000;0.4600000000;1.5000000000;0.0660000000;29.0000000000;133.0000000000;0.9906000000;3.1200000000;0.5400000000;12.7000000000;6;75
white;7.9000000000;0.1900000000;0.4500000000;1.5000000000;0.0450000000;17.0000000000;96.0000000000;0.9917000000;3.1300000000;0.3900000000;11.0000000000;6;76
white;6.9000000000;0.2300000000;0.4000000000;7.5000000000;0.0400000000;50.0000000000;151.0000000000;0.9927000000;3.1100000000;0.2700000000;11.4000000000;6;77
white;6.7000000000;0.2400000000;0.4100000000;9.4000000000;0.0400000000;49.0000000000;166.0000000000;0.9954000000;3.1200000000;0.6100000000;9.9000000000;6;78
white;6.9000000000;0.2700000000;0.4000000000;14.0000000000;0.0500000000;64.0000000000;227.0000000000;0.9979000000;3.1800000000;0.5800000000;9.6000000000;6;79
white;6.4000000000;0.2500000000;0.3200000000;5.5000000000;0.0490000000;41.0000000000;176.0000000000;0.9950000000;3.1900000000;0.6800000000;9.2000000000;6;80
white;6.4000000000;0.3300000000;0.3100000000;5.5000000000;0.0480000000;42.0000000000;173.0000000000;0.9951000000;3.1900000000;0.6600000000;9.3000000000;6;81
white;6.4000000000;0.3000000000;0.4500000000;3.5000000000;0.1970000000;76.0000000000;180.0000000000;0.9942000000;3.0200000000;0.3900000000;9.1000000000;6;82
white;6.8000000000;0.2800000000;0.3600000000;8.0000000000;0.0450000000;28.0000000000;123.0000000000;0.9928000000;3.0200000000;0.3700000000;11.4000000000;6;83
white;6.6000000000;0.2800000000;0.2800000000;8.5000000000;0.0520000000;55.0000000000;211.0000000000;0.9962000000;3.0900000000;0.5500000000;8.9000000000;6;84
white;6.8000000000;0.2600000000;0.3400000000;13.9000000000;0.0340000000;39.0000000000;134.0000000000;0.9949000000;3.3300000000;0.5300000000;12.0000000000;6;85
white;6.7000000000;0.1300000000;0.2900000000;5.3000000000;0.0510000000;31.0000000000;122.0000000000;0.9944000000;3.4400000000;0.3700000000;9.7000000000;6;86
white;6.1000000000;0.4000000000;0.3100000000;0.9000000000;0.0480000000;23.0000000000;170.0000000000;0.9930000000;3.2200000000;0.7700000000;9.5000000000;6;87
white;7.2000000000;0.6850000000;0.2100000000;9.5000000000;0.0700000000;33.0000000000;172.0000000000;0.9971000000;3.0000000000;0.5500000000;9.1000000000;6;88
white;8.3000000000;0.2800000000;0.4000000000;7.8000000000;0.0410000000;38.0000000000;194.0000000000;0.9976000000;3.3400000000;0.5100000000;9.6000000000;6;89
white;8.2000000000;0.2700000000;0.3900000000;7.8000000000;0.0390000000;49.0000000000;208.0000000000;0.9976000000;3.3100000000;0.5100000000;9.5000000000;6;90
white;7.2000000000;0.2300000000;0.3800000000;14.3000000000;0.0580000000;55.0000000000;194.0000000000;0.9979000000;3.0900000000;0.4400000000;9.0000000000;6;91
white;7.2000000000;0.2300000000;0.3800000000;14.3000000000;0.0580000000;55.0000000000;194.0000000000;0.9979000000;3.0900000000;0.4400000000;9.0000000000;6;92
white;7.2000000000;0.2300000000;0.3800000000;14.3000000000;0.0580000000;55.0000000000;194.0000000000;0.9979000000;3.0900000000;0.4400000000;9.0000000000;6;93
white;7.2000000000;0.2300000000;0.3800000000;14.3000000000;0.0580000000;55.0000000000;194.0000000000;0.9979000000;3.0900000000;0.4400000000;9.0000000000;6;94
white;6.8000000000;0.5200000000;0.3200000000;13.2000000000;0.0440000000;54.0000000000;221.0000000000;0.9972000000;3.2700000000;0.5000000000;9.6000000000;6;95
white;6.6000000000;0.1900000000;0.4100000000;8.9000000000;0.0460000000;51.0000000000;169.0000000000;0.9954000000;3.1400000000;0.5700000000;9.8000000000;6;96
white;6.7000000000;0.2000000000;0.4100000000;9.1000000000;0.0440000000;50.0000000000;166.0000000000;0.9954000000;3.1400000000;0.5800000000;9.8000000000;6;97
white;6.9000000000;0.3200000000;0.2600000000;8.3000000000;0.0530000000;32.0000000000;180.0000000000;0.9965000000;3.2500000000;0.5100000000;9.2000000000;6;98
white;5.4000000000;0.5900000000;0.0700000000;7.0000000000;0.0450000000;36.0000000000;147.0000000000;0.9944000000;3.3400000000;0.5700000000;9.7000000000;6;99
white;6.9000000000;0.3200000000;0.2600000000;8.3000000000;0.0530000000;32.0000000000;180.0000000000;0.9965000000;3.2500000000;0.5100000000;9.2000000000;6;100
white;7.2000000000;0.2900000000;0.4000000000;13.6000000000;0.0450000000;66.0000000000;231.0000000000;0.9977000000;3.0800000000;0.5900000000;9.6000000000;6;101
white;6.2000000000;0.2400000000;0.3500000000;1.2000000000;0.0380000000;22.0000000000;167.0000000000;0.9912000000;3.1000000000;0.4800000000;10.6000000000;6;102
white;6.2000000000;0.2500000000;0.2100000000;15.5500000000;0.0390000000;28.0000000000;159.0000000000;0.9982000000;3.4800000000;0.6400000000;9.6000000000;6;103
white;6.8000000000;0.2400000000;0.3400000000;2.7000000000;0.0470000000;64.5000000000;218.5000000000;0.9934000000;3.3000000000;0.5800000000;9.7000000000;6;104
white;6.5000000000;0.1900000000;0.3000000000;0.8000000000;0.0430000000;33.0000000000;144.0000000000;0.9936000000;3.4200000000;0.3900000000;9.1000000000;6;105
white;6.4000000000;0.1700000000;0.3200000000;2.4000000000;0.0480000000;41.0000000000;200.0000000000;0.9938000000;3.5000000000;0.5000000000;9.7000000000;6;106
white;7.1000000000;0.2500000000;0.3200000000;10.3000000000;0.0410000000;66.0000000000;272.0000000000;0.9969000000;3.1700000000;0.5200000000;9.1000000000;6;107
white;6.4000000000;0.1700000000;0.3200000000;2.4000000000;0.0480000000;41.0000000000;200.0000000000;0.9938000000;3.5000000000;0.5000000000;9.7000000000;6;108
white;6.1000000000;0.1800000000;0.3600000000;2.0000000000;0.0380000000;20.0000000000;249.5000000000;0.9923000000;3.3700000000;0.7900000000;11.3000000000;6;109
white;5.8000000000;0.2400000000;0.3900000000;1.5000000000;0.0540000000;37.0000000000;158.0000000000;0.9932000000;3.2100000000;0.5200000000;9.3000000000;6;110
white;7.3000000000;0.4000000000;0.2400000000;6.7000000000;0.0580000000;41.0000000000;166.0000000000;0.9950000000;3.2000000000;0.4100000000;9.9000000000;6;111
white;5.9000000000;0.1500000000;0.3100000000;5.8000000000;0.0410000000;53.0000000000;155.0000000000;0.9945000000;3.5200000000;0.4600000000;10.5000000000;6;112
white;6.3000000000;0.3300000000;0.2700000000;1.2000000000;0.0460000000;34.0000000000;175.0000000000;0.9934000000;3.3700000000;0.5400000000;9.4000000000;6;113
white;7.5000000000;0.1700000000;0.4400000000;11.3000000000;0.0460000000;65.0000000000;146.0000000000;0.9970000000;3.1700000000;0.4500000000;10.0000000000;6;114
white;6.7000000000;0.1700000000;0.5000000000;2.1000000000;0.0430000000;27.0000000000;122.0000000000;0.9923000000;3.1500000000;0.4500000000;10.3000000000;6;115
white;6.1000000000;0.4100000000;0.0000000000;1.6000000000;0.0630000000;36.0000000000;87.0000000000;0.9914000000;3.2700000000;0.6700000000;10.8000000000;6;116
white;8.3000000000;0.2000000000;0.3500000000;0.9000000000;0.0500000000;12.0000000000;74.0000000000;0.9920000000;3.1300000000;0.3800000000;10.5000000000;6;117
white;6.1000000000;0.4100000000;0.0000000000;1.6000000000;0.0630000000;36.0000000000;87.0000000000;0.9914000000;3.2700000000;0.6700000000;10.8000000000;6;118
white;6.0000000000;0.2900000000;0.2100000000;1.3000000000;0.0550000000;42.0000000000;168.0000000000;0.9914000000;3.3200000000;0.4300000000;11.1000000000;6;119
white;7.3000000000;0.4100000000;0.2400000000;6.8000000000;0.0570000000;41.0000000000;163.0000000000;0.9949000000;3.2000000000;0.4100000000;9.9000000000;6;120
white;7.3000000000;0.4100000000;0.2400000000;6.8000000000;0.0570000000;41.0000000000;163.0000000000;0.9949000000;3.2000000000;0.4100000000;9.9000000000;6;121
white;6.4000000000;0.2300000000;0.3900000000;1.8000000000;0.0320000000;23.0000000000;118.0000000000;0.9912000000;3.3200000000;0.5000000000;11.8000000000;6;122
white;6.9000000000;0.1150000000;0.3500000000;5.4000000000;0.0480000000;36.0000000000;108.0000000000;0.9939000000;3.3200000000;0.4200000000;10.2000000000;6;123
white;6.5000000000;0.2800000000;0.3300000000;15.7000000000;0.0530000000;51.0000000000;190.0000000000;0.9978000000;3.2200000000;0.5100000000;9.7000000000;6;124
white;6.7000000000;0.2100000000;0.3200000000;5.4000000000;0.0470000000;29.0000000000;140.0000000000;0.9950000000;3.3900000000;0.4600000000;9.7000000000;6;125
white;7.2000000000;0.2800000000;0.2600000000;12.5000000000;0.0460000000;48.0000000000;179.0000000000;0.9975000000;3.1000000000;0.5200000000;9.0000000000;6;126
white;7.5000000000;0.3500000000;0.2800000000;9.6000000000;0.0510000000;26.0000000000;157.0000000000;0.9969000000;3.1200000000;0.5300000000;9.2000000000;6;127
white;7.2000000000;0.2700000000;0.2700000000;2.4000000000;0.0480000000;30.0000000000;149.0000000000;0.9936000000;3.1000000000;0.5100000000;9.2000000000;6;128
white;6.9000000000;0.3300000000;0.2100000000;1.0000000000;0.0530000000;39.0000000000;148.0000000000;0.9927000000;3.1200000000;0.4500000000;9.4000000000;6;129
white;7.7000000000;0.2900000000;0.4800000000;2.3000000000;0.0490000000;36.0000000000;178.0000000000;0.9931000000;3.1700000000;0.6400000000;10.6000000000;6;130
white;5.7000000000;0.3200000000;0.5000000000;2.6000000000;0.0490000000;17.0000000000;155.0000000000;0.9927000000;3.2200000000;0.6400000000;10.0000000000;6;131
white;7.2000000000;0.2700000000;0.2700000000;2.4000000000;0.0480000000;30.0000000000;149.0000000000;0.9936000000;3.1000000000;0.5100000000;9.2000000000;6;132
white;6.8000000000;0.1500000000;0.3000000000;5.3000000000;0.0500000000;40.0000000000;127.0000000000;0.9942000000;3.4000000000;0.3900000000;9.7000000000;6;133
white;7.3000000000;0.2200000000;0.3700000000;14.3000000000;0.0630000000;48.0000000000;191.0000000000;0.9978000000;2.8900000000;0.3800000000;9.0000000000;6;134
white;5.5000000000;0.3350000000;0.3000000000;2.5000000000;0.0710000000;27.0000000000;128.0000000000;0.9924000000;3.1400000000;0.5100000000;9.6000000000;6;135
white;6.0000000000;0.1800000000;0.2700000000;1.5000000000;0.0890000000;40.0000000000;143.0000000000;0.9923000000;3.4900000000;0.6200000000;10.8000000000;6;136
white;6.9000000000;0.3300000000;0.2100000000;1.0000000000;0.0530000000;39.0000000000;148.0000000000;0.9927000000;3.1200000000;0.4500000000;9.4000000000;6;137
white;6.7000000000;0.1900000000;0.4100000000;15.6000000000;0.0560000000;75.0000000000;155.0000000000;0.9995000000;3.2000000000;0.4400000000;8.8000000000;6;138
white;7.8000000000;0.1800000000;0.4600000000;13.6000000000;0.0520000000;38.0000000000;118.0000000000;0.9980000000;3.1500000000;0.5000000000;10.0000000000;6;139
white;5.8000000000;0.4000000000;0.4200000000;4.4000000000;0.0470000000;38.5000000000;245.0000000000;0.9937000000;3.2500000000;0.5700000000;9.6000000000;6;140
white;7.3000000000;0.2200000000;0.3700000000;14.3000000000;0.0630000000;48.0000000000;191.0000000000;0.9978000000;2.8900000000;0.3800000000;9.0000000000;6;141
white;7.3000000000;0.2200000000;0.3700000000;14.3000000000;0.0630000000;48.0000000000;191.0000000000;0.9978000000;2.8900000000;0.3800000000;9.0000000000;6;142
white;6.1000000000;0.3600000000;0.3300000000;1.1000000000;0.0500000000;24.0000000000;169.0000000000;0.9927000000;3.1500000000;0.7800000000;9.5000000000;6;143
white;10.0000000000;0.2000000000;0.3900000000;1.4000000000;0.0500000000;19.0000000000;152.0000000000;0.9940000000;3.0000000000;0.4200000000;10.4000000000;6;144
white;6.9000000000;0.2400000000;0.3400000000;4.7000000000;0.0400000000;43.0000000000;161.0000000000;0.9935000000;3.2000000000;0.5900000000;10.6000000000;6;145
white;6.4000000000;0.2400000000;0.3200000000;14.9000000000;0.0470000000;54.0000000000;162.0000000000;0.9968000000;3.2800000000;0.5000000000;10.2000000000;6;146
white;5.4000000000;0.2900000000;0.4700000000;3.0000000000;0.0520000000;47.0000000000;145.0000000000;0.9930000000;3.2900000000;0.7500000000;10.0000000000;6;147
white;7.1000000000;0.1450000000;0.3300000000;4.6000000000;0.0500000000;33.0000000000;131.0000000000;0.9942000000;3.2800000000;0.4000000000;9.6000000000;6;148
white;8.0000000000;0.2400000000;0.3600000000;1.5000000000;0.0470000000;17.0000000000;129.0000000000;0.9948000000;3.2000000000;0.5400000000;10.0000000000;6;149
white;6.2000000000;0.3800000000;0.4200000000;2.5000000000;0.0380000000;34.0000000000;117.0000000000;0.9913200000;3.3600000000;0.5900000000;11.6000000000;7;1
white;6.2000000000;0.3600000000;0.3200000000;4.0000000000;0.0360000000;44.0000000000;92.0000000000;0.9893600000;3.2000000000;0.5000000000;13.3000000000;7;2
white;6.1000000000;0.3200000000;0.2800000000;6.6000000000;0.0210000000;29.0000000000;132.0000000000;0.9918800000;3.1500000000;0.3600000000;11.4500000000;7;3
white;6.2000000000;0.2100000000;0.2800000000;5.7000000000;0.0280000000;45.0000000000;121.0000000000;0.9916800000;3.2100000000;1.0800000000;12.1500000000;7;4
white;6.2000000000;0.4100000000;0.2200000000;1.9000000000;0.0230000000;5.0000000000;56.0000000000;0.9892800000;3.0400000000;0.7900000000;13.0000000000;7;5
white;5.5000000000;0.2900000000;0.3000000000;1.1000000000;0.0220000000;20.0000000000;110.0000000000;0.9886900000;3.3400000000;0.3800000000;12.8000000000;7;6
white;6.8000000000;0.3400000000;0.3600000000;8.9000000000;0.0290000000;44.0000000000;128.0000000000;0.9931800000;3.2800000000;0.3500000000;11.9500000000;7;7
white;4.4000000000;0.5400000000;0.0900000000;5.1000000000;0.0380000000;52.0000000000;97.0000000000;0.9902200000;3.4100000000;0.4000000000;12.2000000000;7;8
white;6.5000000000;0.2800000000;0.3400000000;4.6000000000;0.0540000000;22.0000000000;130.0000000000;0.9919300000;3.2000000000;0.4600000000;12.0000000000;7;9
white;6.0000000000;0.3200000000;0.3300000000;9.9000000000;0.0320000000;22.0000000000;90.0000000000;0.9925800000;3.1000000000;0.4300000000;12.1000000000;7;10
white;6.4000000000;0.3100000000;0.5000000000;5.8000000000;0.0380000000;42.0000000000;111.0000000000;0.9918900000;3.1800000000;0.5300000000;11.9000000000;7;11
white;5.9000000000;0.3700000000;0.3000000000;1.5000000000;0.0330000000;35.0000000000;95.0000000000;0.9898600000;3.3600000000;0.5600000000;12.0000000000;7;12
white;6.6000000000;0.1900000000;0.2500000000;1.2000000000;0.0520000000;34.0000000000;181.0000000000;0.9935200000;3.3000000000;0.4200000000;9.4000000000;7;13
white;5.1000000000;0.2600000000;0.3300000000;1.1000000000;0.0270000000;46.0000000000;113.0000000000;0.9894600000;3.3500000000;0.4300000000;11.4000000000;7;14
white;6.2000000000;0.7600000000;0.0100000000;3.2000000000;0.0410000000;18.0000000000;120.0000000000;0.9902600000;3.2000000000;0.9400000000;13.7000000000;7;15
white;6.9000000000;0.2500000000;0.2900000000;2.4000000000;0.0380000000;28.0000000000;76.0000000000;0.9908800000;3.0100000000;0.3600000000;11.7000000000;7;16
white;6.0000000000;0.2000000000;0.3300000000;1.1000000000;0.0390000000;45.0000000000;126.0000000000;0.9905100000;3.3100000000;0.4500000000;11.6000000000;7;17
white;6.4000000000;0.1050000000;0.2900000000;1.1000000000;0.0350000000;44.0000000000;140.0000000000;0.9914200000;3.1700000000;0.5500000000;10.7000000000;7;18
white;6.4000000000;0.1050000000;0.2900000000;1.1000000000;0.0350000000;44.0000000000;140.0000000000;0.9914200000;3.1700000000;0.5500000000;10.7000000000;7;19
white;6.4000000000;0.1050000000;0.2900000000;1.1000000000;0.0350000000;44.0000000000;140.0000000000;0.9914200000;3.1700000000;0.5500000000;10.7000000000;7;20
white;5.2000000000;0.2100000000;0.3100000000;1.7000000000;0.0480000000;17.0000000000;61.0000000000;0.9895300000;3.2400000000;0.3700000000;12.0000000000;7;21
white;5.1000000000;0.2500000000;0.3600000000;1.3000000000;0.0350000000;40.0000000000;78.0000000000;0.9891000000;3.2300000000;0.6400000000;12.1000000000;7;22
white;5.9000000000;0.4800000000;0.3000000000;1.5000000000;0.0370000000;19.0000000000;78.0000000000;0.9905700000;3.4700000000;0.4200000000;11.9000000000;7;23
white;5.3000000000;0.4000000000;0.2500000000;3.9000000000;0.0310000000;45.0000000000;130.0000000000;0.9907200000;3.3100000000;0.5800000000;11.7500000000;7;24
white;6.0000000000;0.3800000000;0.2600000000;3.5000000000;0.0350000000;38.0000000000;111.0000000000;0.9887200000;3.1800000000;0.4700000000;13.6000000000;7;25
white;6.0000000000;0.3800000000;0.2600000000;3.5000000000;0.0350000000;38.0000000000;111.0000000000;0.9887200000;3.1800000000;0.4700000000;13.6000000000;7;26
white;6.9000000000;0.1900000000;0.3100000000;19.2500000000;0.0430000000;38.0000000000;167.0000000000;0.9995400000;2.9300000000;0.5200000000;9.1000000000;7;27
white;6.9000000000;0.1900000000;0.3100000000;19.2500000000;0.0430000000;38.0000000000;167.0000000000;0.9995400000;2.9300000000;0.5200000000;9.1000000000;7;28
white;6.7000000000;0.3500000000;0.3200000000;9.0000000000;0.0320000000;29.0000000000;113.0000000000;0.9918800000;3.1300000000;0.6500000000;12.9000000000;7;29
white;6.7000000000;0.3500000000;0.3200000000;9.0000000000;0.0320000000;29.0000000000;113.0000000000;0.9918800000;3.1300000000;0.6500000000;12.9000000000;7;30
white;5.9000000000;0.1200000000;0.2800000000;1.4000000000;0.0370000000;36.0000000000;83.0000000000;0.9907400000;3.3300000000;0.4200000000;10.9000000000;7;31
white;6.0000000000;0.2800000000;0.5200000000;6.2000000000;0.0280000000;37.0000000000;104.0000000000;0.9916100000;3.2800000000;0.5100000000;11.8000000000;7;32
white;6.1000000000;0.1600000000;0.3400000000;6.1000000000;0.0340000000;31.0000000000;114.0000000000;0.9936500000;3.3200000000;0.5800000000;10.1500000000;7;33
white;6.0000000000;0.1700000000;0.3300000000;6.0000000000;0.0360000000;30.0000000000;111.0000000000;0.9936200000;3.3200000000;0.5800000000;10.1500000000;7;34
white;6.0000000000;0.2800000000;0.5200000000;6.2000000000;0.0280000000;37.0000000000;104.0000000000;0.9916100000;3.2800000000;0.5100000000;11.8000000000;7;35
white;5.8000000000;0.3500000000;0.2900000000;3.2000000000;0.0340000000;41.0000000000;151.0000000000;0.9912000000;3.3500000000;0.5800000000;11.6333333300;7;36
white;6.1000000000;0.2200000000;0.4000000000;1.8500000000;0.0310000000;25.0000000000;111.0000000000;0.9896600000;3.0300000000;0.3000000000;11.8000000000;7;37
white;5.4000000000;0.3300000000;0.3100000000;4.0000000000;0.0300000000;27.0000000000;108.0000000000;0.9903100000;3.3000000000;0.4300000000;12.2000000000;7;38
white;6.1000000000;0.2200000000;0.4000000000;1.8500000000;0.0310000000;25.0000000000;111.0000000000;0.9896600000;3.0300000000;0.3000000000;11.8000000000;7;39
white;6.1000000000;0.2400000000;0.3200000000;9.0000000000;0.0310000000;41.0000000000;134.0000000000;0.9923400000;3.2500000000;0.2600000000;12.3000000000;7;40
white;5.2000000000;0.5000000000;0.1800000000;2.0000000000;0.0360000000;23.0000000000;129.0000000000;0.9894900000;3.3600000000;0.7700000000;13.4000000000;7;41
white;6.1000000000;0.4400000000;0.2800000000;4.2500000000;0.0320000000;43.0000000000;132.0000000000;0.9916000000;3.2600000000;0.4700000000;11.3000000000;7;42
white;6.1000000000;0.4400000000;0.2800000000;4.2500000000;0.0320000000;43.0000000000;132.0000000000;0.9916000000;3.2600000000;0.4700000000;11.2666666700;7;43
white;7.5000000000;0.3050000000;0.3800000000;1.4000000000;0.0470000000;30.0000000000;95.0000000000;0.9915800000;3.2200000000;0.5200000000;11.5000000000;7;44
white;6.5000000000;0.5000000000;0.2200000000;4.1000000000;0.0360000000;35.0000000000;131.0000000000;0.9902000000;3.2600000000;0.5500000000;13.0000000000;7;45
white;5.6000000000;0.2400000000;0.3400000000;2.0000000000;0.0410000000;14.0000000000;73.0000000000;0.9898100000;3.0400000000;0.4500000000;11.6000000000;7;46
white;5.7000000000;0.2500000000;0.3200000000;12.2000000000;0.0410000000;43.0000000000;127.0000000000;0.9952400000;3.2300000000;0.5300000000;10.4000000000;7;47
white;6.6000000000;0.2100000000;0.3900000000;2.3000000000;0.0410000000;31.0000000000;102.0000000000;0.9922100000;3.2200000000;0.5800000000;10.9000000000;7;48
white;6.5000000000;0.1600000000;0.3300000000;1.0000000000;0.0270000000;23.0000000000;75.0000000000;0.9908000000;3.3000000000;0.3900000000;11.4000000000;7;49
white;4.8000000000;0.1300000000;0.3200000000;1.2000000000;0.0420000000;40.0000000000;98.0000000000;0.9898000000;3.4200000000;0.6400000000;11.8000000000;7;50
white;6.2000000000;0.3600000000;0.2700000000;3.2000000000;0.0320000000;13.0000000000;73.0000000000;0.9894200000;2.9000000000;0.6900000000;12.6000000000;7;51
white;5.0000000000;0.2400000000;0.3400000000;1.1000000000;0.0340000000;49.0000000000;158.0000000000;0.9877400000;3.3200000000;0.3200000000;13.1000000000;7;52
white;5.9000000000;0.1800000000;0.2800000000;1.0000000000;0.0370000000;24.0000000000;88.0000000000;0.9909400000;3.2900000000;0.5500000000;10.6500000000;7;53
